fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,sortino,trades_yr,penalised
42,140,12,230,80,60.0,0.97103876,1.5158268,0.9407222
42,120,50,270,60,70.0,0.9859351,2.2613153,0.94070876
50,120,22,310,60,60.0,0.97795844,1.8637215,0.94068396
42,140,50,210,60,70.0,0.98090935,2.0128193,0.94065297
42,120,22,320,100,70.0,0.97591805,1.764323,0.9406316
50,120,2,100,100,70.0,1.011656,3.5534956,0.94058615
42,140,50,300,60,70.0,0.9788299,1.9134208,0.94056153
42,120,22,310,40,70.0,0.99271303,2.6092103,0.9405288
42,140,12,250,20,70.0,0.9926917,2.6092103,0.9405075
42,130,22,290,80,70.0,0.97876287,1.9134208,0.9404945
50,120,22,260,100,60.0,0.97378933,1.6649246,0.94049084
50,120,2,100,60,70.0,1.02146,4.050488,0.9404503
42,140,50,290,60,70.0,0.97869605,1.9134208,0.9404276
42,130,32,260,40,70.0,0.98463327,2.2116163,0.9404009
42,130,42,260,60,70.0,0.9826163,2.1122177,0.940372
42,140,50,340,60,70.0,0.97664416,1.8140223,0.9403637
42,130,22,270,80,70.0,0.9765943,1.8140223,0.9403139
42,100,22,310,60,70.0,0.9885168,2.4104133,0.9403086
42,120,2,300,60,70.0,1.0024229,3.1062026,0.9402989
42,100,50,210,120,70.0,0.97556245,1.764323,0.940276
42,130,32,250,40,70.0,0.98448926,2.2116163,0.94025695
50,120,22,250,100,70.0,0.97252697,1.6152253,0.94022244
42,130,50,320,60,70.0,0.9794659,1.96312,0.9402035
42,140,22,310,20,70.0,0.9903874,2.5098116,0.94019115
42,130,12,250,20,70.0,0.994284,2.7086086,0.94011176
50,110,22,250,40,70.0,0.993229,2.6589093,0.9400508
42,140,12,230,60,70.0,0.9792706,1.96312,0.94000816
50,120,32,250,100,70.0,0.9712476,1.5655261,0.93993706
42,120,22,300,120,70.0,0.97224104,1.6152253,0.9399365
42,150,22,260,40,70.0,0.9781781,1.9134208,0.9399097
42,310,12,230,20,50.0,0.9870872,2.360714,0.9398729
50,120,50,200,100,60.0,0.9730941,1.6649246,0.9397956
50,120,22,270,60,60.0,0.9750165,1.764323,0.93973
42,130,12,60,80,60.0,1.0097705,3.5037966,0.9396946
42,140,12,250,40,60.0,0.97988504,2.0128193,0.93962866
42,120,42,240,80,70.0,0.9827607,2.161917,0.9395224
42,120,12,250,80,70.0,0.98274267,2.161917,0.9395043
50,120,22,290,80,70.0,0.97875655,1.96312,0.93949413
42,130,42,240,60,70.0,0.9816021,2.1122177,0.93935776
50,120,50,200,80,60.0,0.9746162,1.764323,0.93932974
42,130,50,200,20,70.0,0.9805755,2.0625186,0.9393251
50,120,22,270,80,70.0,0.9765836,1.8637215,0.9393092
42,130,50,300,40,70.0,0.98253375,2.161917,0.9392954
50,120,12,60,120,70.0,1.0013412,3.1062026,0.93921715
42,120,42,220,60,70.0,0.984423,2.2613153,0.93919665
50,120,12,210,40,70.0,0.9874033,2.4104133,0.93919504
42,120,42,200,100,70.0,0.976434,1.8637215,0.9391596
42,130,50,280,60,70.0,0.97938675,2.0128193,0.93913037
42,120,42,260,80,70.0,0.98133963,2.1122177,0.93909526
50,320,42,220,120,60.0,0.96343744,1.2176313,0.9390848
50,120,22,270,120,70.0,0.9673613,1.4164283,0.93903273
42,120,32,250,120,70.0,0.9702527,1.5655261,0.9389422
42,130,22,270,120,70.0,0.9662527,1.3667291,0.9389181
50,300,42,220,120,60.0,0.96226585,1.1679322,0.9389072
42,120,42,220,120,70.0,0.9721633,1.6649246,0.9388648
42,140,12,60,60,60.0,1.0119182,3.6528943,0.93886036
42,120,32,250,80,70.0,0.9810723,2.1122177,0.938828
50,120,42,240,40,70.0,0.9850187,2.3110147,0.93879837
42,120,42,250,60,70.0,0.98583674,2.360714,0.9386225
42,120,22,280,100,70.0,0.9758798,1.8637215,0.9386053
50,130,12,250,40,70.0,0.9887441,2.5098116,0.93854785
42,100,12,230,40,70.0,0.9877127,2.4601123,0.9385104
50,120,42,200,60,70.0,0.9787662,2.0128193,0.9385098
42,120,50,230,80,70.0,0.9797175,2.0625186,0.9384671
42,130,50,270,60,70.0,0.9787197,2.0128193,0.93846333
42,120,42,270,80,70.0,0.980698,2.1122177,0.9384536
42,130,42,290,80,70.0,0.9746972,1.8140223,0.9384167
42,120,50,230,120,70.0,0.9716899,1.6649246,0.9383914
50,130,22,260,40,70.0,0.9826167,2.2116163,0.9383844
50,120,2,320,120,70.0,0.9766514,1.9134208,0.938383
50,330,42,220,120,60.0,0.96270496,1.2176313,0.93835235
50,120,22,240,120,70.0,0.9685708,1.5158268,0.9382543
42,140,42,280,60,70.0,0.97546643,1.8637215,0.938192
42,140,32,290,40,70.0,0.9784167,2.0128193,0.9381603
42,130,22,240,120,70.0,0.9674677,1.4661276,0.9381452
42,140,12,250,80,60.0,0.9733861,1.764323,0.9380996
42,110,2,310,100,70.0,0.98625016,2.4104133,0.9380419
42,130,22,280,80,70.0,0.978282,2.0128193,0.9380256
42,140,22,300,60,70.0,0.9762937,1.9134208,0.9380253
42,130,50,250,120,60.0,0.97323775,1.764323,0.9379513
50,110,2,310,120,70.0,0.9831459,2.2613153,0.93791956
42,140,50,230,60,70.0,0.9781627,2.0128193,0.9379063
50,120,32,270,60,70.0,0.97714806,1.96312,0.93788564
50,120,12,250,100,60.0,0.9771153,1.96312,0.93785286
42,140,42,270,60,70.0,0.9750993,1.8637215,0.9378249
42,120,42,210,120,70.0,0.97208834,1.7146238,0.9377958
50,120,50,250,120,70.0,0.9680835,1.5158268,0.93776697
42,130,42,200,100,70.0,0.97204566,1.7146238,0.9377532
50,120,22,280,120,70.0,0.96905345,1.5655261,0.93774295
42,130,50,250,120,70.0,0.9669677,1.4661276,0.93764514
42,130,22,280,120,70.0,0.9679478,1.5158268,0.93763125
50,120,50,240,120,70.0,0.9668116,1.4661276,0.93748903
50,120,42,290,80,70.0,0.9747405,1.8637215,0.937466
42,130,42,250,40,70.0,0.97970474,2.1122177,0.9374604
50,120,12,60,60,50.0,1.0184536,4.050488,0.9374438
42,100,32,280,60,70.0,0.9846436,2.360714,0.9374293
42,140,32,330,60,70.0,0.9727094,1.764323,0.93742293
50,120,12,230,20,70.0,0.9955226,2.9074056,0.93737453
42,130,50,240,120,70.0,0.9656929,1.4164283,0.93736434
42,140,50,320,60,70.0,0.97458744,1.8637215,0.937313
42,130,42,310,40,70.0,0.9795121,2.1122177,0.9372677
42,130,12,230,40,60.0,0.9744641,1.8637215,0.93718964
42,130,22,280,100,70.0,0.97147405,1.7146238,0.93718153
42,140,12,210,20,70.0,0.98340094,2.3110147,0.93718064
42,130,12,60,120,70.0,0.99828553,3.0565033,0.9371554
50,120,32,250,60,70.0,0.9783904,2.0625186,0.93714005
32,310,12,230,20,50.0,0.98236364,2.2613153,0.93713737
42,140,2,310,100,60.0,0.98732364,2.5098116,0.9371274
50,100,22,260,60,70.0,0.98431337,2.360714,0.93709904
50,100,22,280,40,70.0,0.9932465,2.808007,0.93708634
50,120,50,320,60,70.0,0.976328,1.96312,0.9370656
42,100,12,240,60,70.0,0.984275,2.360714,0.93706065
50,120,2,300,100,70.0,0.9842667,2.360714,0.93705237
50,120,22,280,80,70.0,0.97827137,2.0625186,0.93702096
42,130,42,320,60,70.0,0.9752732,1.9134208,0.9370048
42,120,12,60,120,70.0,1.0020882,3.2553003,0.93698215
50,120,2,100,80,60.0,1.0249438,4.3983827,0.93697613
42,130,32,290,80,70.0,0.9751675,1.9134208,0.9368991
42,110,12,250,40,70.0,0.99007183,2.6589093,0.93689364
50,120,50,230,120,60.0,0.9711823,1.7146238,0.9368898
42,130,42,220,60,70.0,0.9770587,2.0128193,0.9368023
50,120,42,300,60,70.0,0.977058,2.0128193,0.9368016
42,130,12,210,20,70.0,0.98498774,2.4104133,0.9367795
50,120,2,300,100,60.0,0.9899345,2.6589093,0.9367563
50,120,32,290,40,70.0,0.98493034,2.4104133,0.93672204
42,120,32,260,100,70.0,0.97100586,1.7146238,0.93671334
42,140,12,210,40,70.0,0.97989243,2.161917,0.9366541
42,120,42,220,40,70.0,0.98385257,2.360714,0.9366383
42,130,22,300,80,70.0,0.97484195,1.9134208,0.93657357
42,120,50,320,60,70.0,0.9807564,2.2116163,0.9365241
50,160,12,230,20,70.0,0.9857112,2.4601123,0.93650895
42,100,22,280,60,70.0,0.9836847,2.360714,0.93647045
42,120,2,320,120,70.0,0.97870237,2.1122177,0.936458
50,120,50,250,100,60.0,0.9697457,1.6649246,0.9364472
42,120,22,270,120,70.0,0.96773577,1.5655261,0.9364252
42,130,2,300,60,70.0,0.994529,2.9074056,0.93638086
42,130,42,250,60,70.0,0.9785276,2.1122177,0.9362833
42,140,42,260,40,70.0,0.9745462,1.9134208,0.93627775
42,130,12,230,60,60.0,0.972546,1.8140223,0.9362655
42,150,12,250,40,70.0,0.9834028,2.360714,0.9361885
50,120,22,260,120,60.0,0.973442,1.8637215,0.9361676
42,130,50,280,40,70.0,0.9793712,2.161917,0.93613285
42,140,32,340,60,70.0,0.9714017,1.764323,0.93611526
42,140,42,310,60,70.0,0.973388,1.8637215,0.9361136
42,140,50,210,80,70.0,0.970395,1.7146238,0.93610257
42,100,32,310,60,70.0,0.98228025,2.3110147,0.93605995
50,120,22,290,100,70.0,0.9683434,1.6152253,0.93603885
42,120,42,200,60,70.0,0.9801608,2.2116163,0.9359284
50,120,32,290,80,70.0,0.97518325,1.96312,0.93592083
42,130,2,300,40,70.0,1.0039977,3.404398,0.93590975
42,120,32,250,60,70.0,0.98002297,2.2116163,0.9357906
42,130,42,280,80,70.0,0.97006273,1.7146238,0.9357703
42,130,50,340,60,70.0,0.97402453,1.9134208,0.93575615
50,120,32,250,120,60.0,0.97003514,1.7146238,0.9357427
42,130,32,310,80,70.0,0.97200537,1.8140223,0.9357249
42,130,42,230,40,70.0,0.97697425,2.0625186,0.93572384
42,120,22,290,40,70.0,0.9879074,2.6092103,0.9357232
50,320,12,230,20,50.0,0.98392725,2.4104133,0.93571895
50,120,42,210,120,60.0,0.97197527,1.8140223,0.9356949
50,120,32,260,120,70.0,0.9629633,1.3667291,0.93562865
50,120,22,300,80,70.0,0.9748486,1.96312,0.9355862
42,130,2,300,80,70.0,0.9857164,2.5098116,0.9355202
42,100,22,250,60,70.0,0.9827329,2.360714,0.9355186
42,130,32,260,120,70.0,0.96183974,1.3170298,0.9354992
42,120,32,270,100,70.0,0.9697844,1.7146238,0.9354919
42,140,22,250,80,70.0,0.9706635,1.764323,0.935377
42,130,12,240,40,60.0,0.97463864,1.96312,0.9353762
42,130,2,260,40,70.0,1.0054393,3.5037966,0.9353633
50,120,22,240,60,70.0,0.97858745,2.161917,0.9353491
42,130,32,260,100,70.0,0.96661836,1.5655261,0.93530786
42,120,32,270,60,70.0,0.978522,2.161917,0.93528366
42,120,22,240,60,70.0,0.9805046,2.2613153,0.93527824
42,120,32,280,40,70.0,0.9844153,2.4601123,0.9352131
42,320,12,230,20,50.0,0.98241484,2.360714,0.9352006
42,120,22,280,120,70.0,0.9694302,1.7146238,0.93513775
50,130,22,250,40,70.0,0.9803239,2.2613153,0.9350976
42,130,42,210,40,70.0,0.9763327,2.0625186,0.9350824
42,110,50,210,120,70.0,0.9693744,1.7146238,0.9350819
42,310,50,200,120,60.0,0.9614105,1.3170298,0.9350699
42,130,50,210,120,60.0,0.9693394,1.7146238,0.9350469
50,100,12,220,40,70.0,0.98623574,2.559511,0.93504554
50,290,42,220,120,60.0,0.9564037,1.0685337,0.935033
50,110,22,260,60,70.0,0.9801623,2.2613153,0.93493605
42,140,22,290,60,70.0,0.973174,1.9134208,0.9349056
50,120,42,280,80,70.0,0.97011155,1.764323,0.93482506
50,120,42,260,40,70.0,0.9810316,2.3110147,0.9348113
50,120,32,310,80,70.0,0.97205096,1.8637215,0.9347765
42,130,2,320,100,70.0,0.97896945,2.2116163,0.93473715
50,100,42,290,40,70.0,0.984919,2.5098116,0.9347228
42,130,50,340,40,70.0,0.97688544,2.1122177,0.93464106
42,140,50,200,80,70.0,0.96888715,1.7146238,0.9345947
42,140,22,310,120,70.0,0.9609304,1.3170298,0.9345898
42,120,2,290,100,70.0,0.98662853,2.6092103,0.9344443
50,120,2,300,80,70.0,0.9856185,2.559511,0.9344282
42,120,22,240,120,70.0,0.9687086,1.7146238,0.93441606
50,130,22,260,60,70.0,0.9736188,1.96312,0.93435645
50,120,12,60,100,60.0,1.0073537,3.6528943,0.9342958
42,120,42,210,80,70.0,0.97647846,2.1122177,0.9342341
32,310,12,230,80,60.0,0.96946573,1.764323,0.93417925
42,150,22,250,40,70.0,0.975391,2.0625186,0.93414056
42,140,2,300,120,70.0,0.9733816,1.96312,0.93411916
50,310,50,200,120,60.0,0.96045786,1.3170298,0.93411726
42,130,32,270,100,70.0,0.9654021,1.5655261,0.9340916
42,120,50,200,100,70.0,0.97234756,1.9134208,0.9340792
42,130,2,100,60,70.0,1.0130731,3.9510896,0.9340513
42,120,12,260,40,70.0,0.9892151,2.758308,0.9340489
42,130,32,330,60,70.0,0.9703119,1.8140223,0.9340314
42,120,42,290,100,70.0,0.96931756,1.764323,0.9340311
42,100,12,60,60,70.0,1.009074,3.7522926,0.9340281
42,120,22,240,100,70.0,0.9712291,1.8637215,0.9339546
50,120,32,260,60,70.0,0.9751972,2.0625186,0.93394685
42,120,42,250,80,70.0,0.9761553,2.1122177,0.93391097
42,120,50,250,120,70.0,0.968187,1.7146238,0.93389446
42,140,42,270,40,70.0,0.9711444,1.8637215,0.93386996
42,140,42,200,120,70.0,0.9631923,1.4661276,0.9338697
42,130,22,260,80,60.0,0.96412736,1.5158268,0.93381083
42,120,22,220,40,70.0,0.9810009,2.360714,0.93378663
42,100,12,60,60,60.0,1.0097945,3.801992,0.9337546
42,120,32,260,80,70.0,0.9759826,2.1122177,0.9337383
50,150,12,230,20,70.0,0.9839321,2.5098116,0.93373585
50,120,42,290,100,60.0,0.9640289,1.5158268,0.93371236
50,120,32,280,120,60.0,0.9689327,1.764323,0.93364626
42,160,12,240,40,70.0,0.9758825,2.1122177,0.9336381
42,120,50,240,120,70.0,0.9669111,1.6649246,0.9336126
42,130,22,260,20,70.0,0.9817795,2.4104133,0.9335713
42,130,42,200,60,70.0,0.97278106,1.96312,0.93351865
50,120,22,320,120,70.0,0.96184176,1.4164283,0.93351316
42,130,22,320,80,70.0,0.97272694,1.96312,0.9334645
42,140,50,310,60,70.0,0.97171766,1.9134208,0.93344927
50,120,2,90,60,60.0,1.0323342,4.9450746,0.9334327
42,130,42,300,40,70.0,0.97467726,2.0625186,0.93342686
42,130,32,250,60,70.0,0.9726563,1.96312,0.93339396
42,120,42,200,80,70.0,0.9766088,2.161917,0.9333705
42,140,22,310,100,70.0,0.96665156,1.6649246,0.93335307
42,120,42,320,60,70.0,0.9765679,2.161917,0.9333296
50,330,12,230,20,50.0,0.98145187,2.4104133,0.93324363
42,130,12,240,100,60.0,0.9703249,1.8637215,0.93305045
50,90,12,240,40,70.0,0.9881858,2.758308,0.93301964
50,120,12,60,120,50.0,1.0050118,3.603195,0.9329479
50,120,50,290,40,70.0,0.9771662,2.2116163,0.9329338
42,130,32,270,60,70.0,0.97118837,1.9134208,0.9329199
42,120,42,300,60,70.0,0.9781396,2.2613153,0.93291324
42,120,42,270,120,60.0,0.9721629,1.96312,0.9329005
42,100,2,310,60,70.0,0.99502224,3.1062026,0.93289816
42,120,42,220,100,70.0,0.9711621,1.9134208,0.93289363
42,140,22,270,60,70.0,0.9701674,1.8637215,0.932893
50,120,42,200,100,70.0,0.96718335,1.7146238,0.93289083
42,140,42,320,60,70.0,0.97014105,1.8637215,0.93286663
42,140,2,290,120,70.0,0.9730986,2.0128193,0.9328422
50,110,12,60,40,70.0,1.0207936,4.3983827,0.93282586
50,120,42,260,120,60.0,0.9680963,1.764323,0.9328099
42,130,50,310,40,70.0,0.9760404,2.161917,0.9328021
42,140,22,260,20,70.0,0.9800043,2.360714,0.93279004
42,120,22,300,100,70.0,0.96805733,1.764323,0.93277085
42,300,42,220,120,60.0,0.95807344,1.2673306,0.93272686
42,130,32,340,60,70.0,0.969002,1.8140223,0.93272156
42,130,50,200,100,70.0,0.967961,1.764323,0.9326745
42,140,42,260,60,70.0,0.97289777,2.0128193,0.9326414
42,100,12,250,60,70.0,0.98184025,2.4601123,0.932638
50,120,50,340,60,70.0,0.9708985,1.9134208,0.93263006
50,120,42,320,60,70.0,0.9718874,1.96312,0.932625
42,140,32,260,40,70.0,0.9718775,1.96312,0.93261516
50,340,42,220,120,60.0,0.95595217,1.1679322,0.9325935
50,100,2,310,120,70.0,0.9788044,2.3110147,0.9325841
42,120,32,260,60,70.0,0.976816,2.2116163,0.9325837
50,120,42,200,120,60.0,0.96882534,1.8140223,0.9325449
42,130,22,240,100,70.0,0.9668102,1.7146238,0.9325177
42,120,12,230,80,70.0,0.9737248,2.0625186,0.93247443
42,140,32,250,40,70.0,0.9717097,1.96312,0.9324473
42,120,50,240,40,70.0,0.9806471,2.4104133,0.9324388
50,120,42,270,40,70.0,0.9775972,2.2613153,0.93237084
50,120,22,280,100,70.0,0.96658576,1.7146238,0.9322933
50,120,50,260,60,70.0,0.9754586,2.161917,0.9322203
42,120,2,310,40,70.0,1.0012866,3.4540973,0.93220466
42,110,22,260,60,70.0,0.9784195,2.3110147,0.9321992
50,120,32,300,60,70.0,0.97340834,2.0625186,0.932158
50,120,42,270,120,70.0,0.9594052,1.3667291,0.9320706
42,120,50,340,60,70.0,0.9753063,2.161917,0.93206793
50,120,12,230,80,50.0,0.9683224,1.8140223,0.93204194
50,130,12,240,80,60.0,0.9653345,1.6649246,0.932036
42,140,50,290,40,70.0,0.97026837,1.9134208,0.9319999
42,130,42,270,120,70.0,0.95826393,1.3170298,0.93192333
42,130,22,260,100,60.0,0.9651945,1.6649246,0.93189603
42,130,50,200,60,60.0,0.96220034,1.5158268,0.9318838
50,120,50,240,120,60.0,0.9661607,1.7146238,0.93186826
42,120,50,250,100,70.0,0.9690904,1.8637215,0.9318159
50,120,12,230,100,60.0,0.966088,1.7146238,0.9317955
42,120,32,260,120,70.0,0.9630622,1.5655261,0.9317517
42,120,50,210,40,70.0,0.978904,2.360714,0.9316897
42,110,50,250,80,70.0,0.97587997,2.2116163,0.93164766
42,130,12,240,60,60.0,0.970894,1.96312,0.9316316
42,130,2,290,100,70.0,0.9818238,2.5098116,0.9316276
42,140,42,240,60,70.0,0.97181565,2.0128193,0.93155926
42,130,22,240,60,70.0,0.97280276,2.0625186,0.93155235
42,120,32,280,100,70.0,0.9668286,1.764323,0.93154216
50,120,50,300,40,70.0,0.97674626,2.2613153,0.9315199
42,140,50,280,60,70.0,0.96978533,1.9134208,0.9315169
50,120,12,220,60,60.0,0.97077006,1.96312,0.93150765
42,130,22,240,80,70.0,0.9687738,1.8637215,0.93149936
42,120,50,200,40,70.0,0.9787053,2.360714,0.93149096
42,130,42,220,100,70.0,0.9667723,1.764323,0.93148583
50,120,22,310,100,60.0,0.9637833,1.6152253,0.93147886
42,130,42,290,100,70.0,0.96475327,1.6649246,0.9314548
42,120,12,240,100,60.0,0.9716895,2.0128193,0.93143314
42,120,12,240,80,60.0,0.9706646,1.96312,0.9314022
50,100,22,310,40,70.0,0.9865676,2.758308,0.93140143
42,120,22,320,120,70.0,0.9636893,1.6152253,0.93138486
42,130,22,300,100,70.0,0.9636703,1.6152253,0.9313658
42,120,22,270,40,70.0,0.98354995,2.6092103,0.9313657
50,110,50,210,120,70.0,0.9666515,1.764323,0.931365
50,120,42,270,100,60.0,0.9626215,1.5655261,0.931311
42,310,12,230,60,60.0,0.9616134,1.5158268,0.9312969
42,120,2,320,100,70.0,0.9774986,2.3110147,0.9312783
42,130,2,310,120,60.0,0.9834513,2.6092103,0.9312671
50,120,12,260,60,70.0,0.97745836,2.3110147,0.93123806
42,130,50,200,100,60.0,0.964535,1.6649246,0.9312365
42,120,12,260,60,70.0,0.9794027,2.4104133,0.9311944
42,130,50,200,80,60.0,0.9654232,1.7146238,0.93113077
50,120,32,280,120,70.0,0.9594513,1.4164283,0.9311228
42,140,22,310,80,70.0,0.9693686,1.9134208,0.9311002
50,120,42,160,120,70.0,0.9604159,1.4661276,0.93109334
42,130,50,320,40,70.0,0.97330886,2.1122177,0.9310645
42,130,50,270,40,70.0,0.9752529,2.2116163,0.9310206
42,310,12,230,80,60.0,0.9643132,1.6649246,0.9310147
42,130,32,280,120,70.0,0.95831746,1.3667291,0.9309829
42,130,42,160,120,70.0,0.9592893,1.4164283,0.9309608
50,120,22,320,100,70.0,0.9632366,1.6152253,0.9309321
50,120,22,250,120,60.0,0.96620005,1.764323,0.93091357
42,140,50,270,60,70.0,0.96909904,1.9134208,0.93083066
42,100,12,250,40,70.0,0.98397285,2.6589093,0.93079466
42,140,42,220,120,60.0,0.9620699,1.5655261,0.93075943
50,120,22,250,80,60.0,0.96304834,1.6152253,0.9307438
42,130,42,300,60,70.0,0.97094345,2.0128193,0.93068707
42,140,50,340,40,70.0,0.96892315,1.9134208,0.9306547
42,140,50,300,40,70.0,0.96987456,1.96312,0.93061215
42,130,32,270,40,70.0,0.9737936,2.161917,0.9305553
42,120,42,210,100,70.0,0.9688052,1.9134208,0.9305368
42,120,22,320,40,70.0,0.98073053,2.5098116,0.9305343
50,120,22,240,80,70.0,0.9687742,1.9134208,0.93050575
42,110,22,260,40,70.0,0.98265034,2.6092103,0.9304661
50,120,32,260,100,70.0,0.96176857,1.5655261,0.93045807
42,130,50,250,100,70.0,0.9647319,1.7146238,0.9304394
42,120,32,330,60,70.0,0.9716111,2.0625186,0.9303607
42,130,22,200,40,70.0,0.9735577,2.161917,0.93031937
42,120,42,270,100,70.0,0.96557486,1.764323,0.9302884
50,120,32,310,100,50.0,0.9566003,1.3170298,0.9302597
42,160,12,230,40,70.0,0.97249764,2.1122177,0.93025327
50,120,22,260,60,40.0,0.9625541,1.6152253,0.9302496
42,120,22,260,100,60.0,0.96652544,1.8140223,0.930245
42,130,32,260,60,70.0,0.9694704,1.96312,0.93020797
42,130,22,230,40,70.0,0.975398,2.2613153,0.93017167
42,100,2,310,100,70.0,0.9773754,2.360714,0.9301611
42,130,32,280,100,70.0,0.9624542,1.6152253,0.9301497
42,130,12,250,40,60.0,0.9722381,2.1122177,0.92999375
50,120,32,260,40,70.0,0.9781796,2.4104133,0.9299713
50,120,50,190,60,70.0,0.9711714,2.0625186,0.92992103
42,130,42,230,80,70.0,0.96617764,1.8140223,0.9298972
42,110,22,260,80,70.0,0.9741041,2.2116163,0.92987174
42,130,22,280,20,70.0,0.9810529,2.559511,0.9298627
50,120,32,250,40,70.0,0.97802293,2.4104133,0.9298147
42,140,42,250,40,70.0,0.9670402,1.8637215,0.92976576
42,120,22,290,80,70.0,0.9739776,2.2116163,0.9297453
42,120,22,240,40,70.0,0.9799115,2.5098116,0.9297153
50,120,50,220,120,70.0,0.9589977,1.4661276,0.92967516
50,120,32,330,60,70.0,0.9669129,1.8637215,0.9296385
50,90,12,230,40,70.0,0.98479456,2.758308,0.92962843
50,350,42,220,120,60.0,0.95296186,1.1679322,0.9296032
50,120,50,330,40,70.0,0.9738153,2.2116163,0.929583
42,120,50,200,100,60.0,0.96585625,1.8140223,0.92957586
42,120,22,270,80,70.0,0.9717909,2.1122177,0.92954654
42,130,50,220,120,70.0,0.9578617,1.4164283,0.9295331
42,120,32,300,60,70.0,0.9747383,2.2613153,0.92951196
50,120,12,230,60,50.0,0.96676767,1.8637215,0.92949325
50,120,32,320,40,70.0,0.97464716,2.2613153,0.9294209
42,100,22,310,120,70.0,0.9626804,1.6649246,0.9293819
42,100,2,300,120,70.0,0.9755725,2.3110147,0.9293522
42,140,32,280,80,70.0,0.96562606,1.8140223,0.9293456
42,130,22,260,60,60.0,0.96263736,1.6649246,0.9293389
50,120,32,270,100,70.0,0.960563,1.5655261,0.92925245
42,140,50,210,100,70.0,0.9605481,1.5655261,0.9292376
50,120,50,160,120,70.0,0.9585518,1.4661276,0.92922926
42,100,22,320,60,70.0,0.9754443,2.3110147,0.929224
50,120,2,300,120,60.0,0.98235893,2.6589093,0.92918074
42,130,12,250,100,60.0,0.96841943,1.96312,0.9291571
42,130,42,210,100,70.0,0.9644132,1.764323,0.9291268
42,130,32,270,80,70.0,0.9663952,1.8637215,0.9291208
42,140,22,280,20,70.0,0.9792954,2.5098116,0.92909914
42,100,42,290,60,70.0,0.9782953,2.4601123,0.92909306
42,130,50,160,120,70.0,0.9574205,1.4164283,0.92909193
42,140,50,240,80,70.0,0.96338385,1.7146238,0.9290914
42,100,42,220,120,60.0,0.9703044,2.0625186,0.9290541
42,120,32,340,60,70.0,0.97029996,2.0625186,0.9290496
50,120,12,230,60,40.0,0.96432257,1.764323,0.9290361
42,350,42,220,120,60.0,0.95135194,1.118233,0.9289873
50,120,22,260,80,50.0,0.96326876,1.7146238,0.92897624
42,140,42,220,60,70.0,0.96723163,1.9134208,0.92896324
42,130,42,270,100,70.0,0.9612434,1.6152253,0.92893887
50,120,42,230,80,70.0,0.96621245,1.8637215,0.92893803
50,120,50,330,100,50.0,0.9502984,1.0685337,0.9289278
42,120,12,240,100,70.0,0.9661834,1.8637215,0.928909
50,120,42,290,60,60.0,0.9621074,1.6649246,0.9288089
50,120,12,220,80,60.0,0.96405154,1.764323,0.92876506
32,350,42,220,120,60.0,0.95307076,1.2176313,0.92871815
50,120,12,60,80,50.0,1.0077285,3.9510896,0.92870665
50,120,42,260,120,70.0,0.95801806,1.4661276,0.9286955
42,140,22,320,100,70.0,0.9609945,1.6152253,0.92869
42,310,12,60,60,60.0,0.997741,3.4540973,0.928659
50,150,12,240,40,70.0,0.97187126,2.161917,0.9286329
42,140,50,280,40,70.0,0.9668899,1.9134208,0.9286215
42,100,50,200,60,70.0,0.98077464,2.6092103,0.9285904
42,140,42,350,60,70.0,0.9658349,1.8637215,0.9285605
42,130,42,260,120,70.0,0.9568775,1.4164283,0.928549
42,140,42,310,40,70.0,0.9668033,1.9134208,0.92853487
42,140,42,250,60,70.0,0.9687766,2.0128193,0.9285202
50,120,50,210,100,60.0,0.960823,1.6152253,0.9285185
42,140,2,320,120,70.0,0.964765,1.8140223,0.92848456
42,120,32,280,120,70.0,0.9597793,1.5655261,0.9284688
50,120,42,180,120,70.0,0.96076536,1.6152253,0.9284609
50,120,22,240,60,60.0,0.96473384,1.8140223,0.92845345
42,140,22,270,100,70.0,0.95675796,1.4164283,0.92842937
50,120,50,200,120,50.0,0.96270657,1.7146238,0.9284141
42,120,50,260,60,70.0,0.976548,2.4104133,0.9283398
