trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,CAGR,Sharpe,MDD
479,2,279,21,323,0.9882612780349876,0.29886154279325483,0.6818862993855636,-0.8446924806273648
480,3,288,24,331,0.9862349854453807,0.29927235392393237,0.6824296390218301,-0.8446924806273648
481,3,319,19,314,0.94747457295093,0.27809388662360246,0.6555201353584548,-0.8446924806273647
482,3,292,15,328,0.9467876906438907,0.27838504201782244,0.6559978474109203,-0.844692480627365
483,2,310,17,268,0.8779309273418946,0.24411577513191962,0.610977635343465,-0.8216568094480681
484,4,286,20,320,0.9873578888433208,0.29831826671708006,0.6814111714334019,-0.8446924806273646
485,5,294,19,287,0.9543270432525097,0.28143836834729186,0.6603299882281106,-0.8446924806273648
486,4,329,18,331,1.0008104157533602,0.3054786889824015,0.690403601532731,-0.8446924806273648
487,13,302,17,344,0.9953940267790603,0.302512474442445,0.6868008257633488,-0.8446924806273648
488,11,340,20,325,0.9972390931900492,0.3036131773846591,0.6882064950199019,-0.8446924806273648
489,2,305,19,335,0.9971211351341233,0.303534897404915,0.6879582515960594,-0.8446924806273646
490,5,314,16,350,0.9864161823358594,0.2986965930158312,0.6818022546519493,-0.8446924806273648
491,3,296,18,340,0.9953352439939409,0.30252835215859064,0.6866572987552768,-0.8446924806273648
492,47,290,19,330,0.927939758070769,0.26753339934690046,0.6413135839048462,-0.8446924806273649
493,5,309,21,255,0.8807920137836314,0.24502427062842425,0.6121448296080776,-0.7987010639536838
494,9,297,16,322,0.9472386518293867,0.2782612150537651,0.6559754372829688,-0.8446924806273648
495,4,323,18,335,0.9753694287328237,0.2929743308159094,0.6744084679331209,-0.8446924806273646
496,3,303,17,345,1.0289679763572677,0.31984646016007345,0.7087718382801077,-0.8446924806273648
497,2,77,17,346,1.0219827311308836,0.3180827062063998,0.7035373226765241,-0.878617174222283
498,3,172,14,350,0.8914813516417959,0.24982505293910018,0.6176999904235119,-0.9364743943202914
499,2,124,15,345,0.878510544877228,0.24289846817828642,0.6084534464944161,-0.9348705119218002
500,3,316,16,344,0.9636260412339441,0.286886253834568,0.6666099360702337,-0.8446924806273648
501,4,60,15,346,0.817925703325935,0.21295811364758088,0.5697871513776261,-0.9551293875311174
502,10,305,38,350,0.8579320006397043,0.23318866541462313,0.5957980809897376,-0.9337080342705673
503,3,163,17,342,0.8890135753009074,0.2488696835782367,0.6164487355934818,-0.9376541969518403
504,9,90,16,341,0.9383394701341097,0.2739238662924408,0.6487518564494216,-0.915533440482261
505,4,310,17,350,0.9836801344594086,0.29752218780763484,0.6803478592963182,-0.8446924806273647
506,2,138,12,339,0.8373633412538759,0.2234480648791397,0.582785900706089,-0.9429243860621277
507,6,319,14,345,0.9508947738032584,0.28037119828495194,0.6585044519050408,-0.8446924806273648
508,8,304,17,339,0.9917690438863368,0.30074325435449545,0.6844529016230704,-0.8446924806273648
509,12,112,16,345,0.9052561983700649,0.2566177527717597,0.6264624788816161,-0.9406821747480089
510,5,103,17,338,1.0053850574608671,0.3088381093118344,0.6927337068229528,-0.872425597742052
511,6,301,15,336,0.9353845255660646,0.27258767159941,0.6483043979419276,-0.8446924806273648
512,10,312,18,350,0.9794361082279648,0.2953209558922012,0.677519432068994,-0.8446924806273647
513,4,349,18,345,0.9791631161820898,0.29499255529410573,0.6770144271534968,-0.8446924806273648
514,3,68,17,333,0.864672289316899,0.23705900010755765,0.6012656527144253,-0.9536578325986141
515,7,328,16,114,0.5651165282586881,0.10510436088592523,0.4004685063273773,-0.9433892123775335
516,9,307,18,326,1.0056565974113274,0.3075961386651511,0.6933237980651816,-0.8446924806273648
517,2,334,19,342,0.9615906687426423,0.28605899118188405,0.6654563483140086,-0.8693871964891824
518,11,301,15,316,0.9565462269142294,0.28290086267785797,0.6621550272369994,-0.8446924806273648
519,8,344,17,339,0.9779287092803285,0.2935009254646803,0.6751026657274962,-0.8446924806273647
520,5,316,19,332,1.0031312771953222,0.3066504000208339,0.6920052454310336,-0.8446924806273648
521,6,309,18,325,0.985305709791681,0.29723015274456843,0.6799452929305809,-0.8446924806273648
522,3,157,16,344,0.930173435096591,0.26946679098935866,0.6434220686937252,-0.8978770738798996
523,5,299,17,336,1.00603852395991,0.3082405163547055,0.6940647530871724,-0.8446924806273647
524,7,293,19,318,0.953291709394314,0.2804263644265024,0.6582465681630234,-0.8446924806273648
525,10,305,2,328,0.8958185084527027,0.25227533143004255,0.6218746415750508,-0.8068750196905472
526,4,324,19,307,0.8758786331091446,0.24277234955625926,0.6087819351279279,-0.8899733371634478
527,6,300,22,350,0.9852729890816926,0.2984720039122113,0.681401186993205,-0.8446924806273648
528,8,314,15,340,0.9757149638190987,0.2924101976675739,0.6737456192729975,-0.8446924806273649
529,4,339,21,51,0.47770583910520764,0.07070131148517178,0.34382002408368995,-0.9686477952578088
530,2,81,17,334,1.0013690300645306,0.30744583004245474,0.690553288775583,-0.8854120325171999
531,7,295,18,329,1.0201493771591637,0.3151404062030452,0.702868122336607,-0.8446924806273648
532,7,293,18,345,0.9867027866344479,0.2990575400357116,0.6822957339062101,-0.8482232463042793
533,6,289,14,331,0.9622774902600223,0.2863946977868077,0.6664691390723414,-0.8446924806273649
534,7,296,16,341,0.9830739545052437,0.2960464022281608,0.6783941268390681,-0.8446924806273648
535,5,301,17,337,1.0113905732096733,0.3110650181947805,0.6976464643289833,-0.8446924806273647
536,8,308,18,322,0.9687777421183792,0.28934016020733044,0.6703192946615,-0.8446924806273648
537,6,73,17,329,0.8897477828646458,0.24951008144537012,0.617334509044616,-0.9308978853548451
538,7,302,20,336,0.9923149016360137,0.3021125384762846,0.686207563412089,-0.8446924806273648
539,5,319,18,327,1.0193247144657398,0.31479133865646514,0.7024854650405893,-0.8446924806273649
540,5,327,17,334,0.9908211853042974,0.30028501403326135,0.6838321441057482,-0.8446924806273646
541,5,321,19,331,1.0030143788015589,0.3064583204976268,0.6918038468281376,-0.8446924806273647
542,5,332,18,312,0.8930446639330152,0.25162389974147703,0.6206821548885084,-0.8736891293565354
543,4,320,16,337,0.974499657510051,0.29255543778103177,0.6739224124655006,-0.8446924806273649
544,6,314,17,322,0.9440917442526398,0.27677869246725706,0.6538790782077482,-0.8446924806273648
545,3,179,19,248,0.7566868560721357,0.18543331807997987,0.5288858188665522,-0.915076020478781
546,6,316,20,327,0.9832475769233113,0.2962921308173445,0.6786243718585352,-0.8446924806273648
547,4,324,18,339,1.0003991637460203,0.30501418612378983,0.6898231072362492,-0.8446924806273648
548,5,311,16,332,0.9706951336158774,0.29035646413309935,0.6715216254380847,-0.8446924806273649
549,5,150,17,319,0.8846893016843431,0.24660234627120325,0.613595821985844,-0.9223353493438942
550,4,309,20,341,0.9731343403615587,0.29218049149378067,0.6733887382826633,-0.8446924806273649
551,6,339,18,329,1.0025545692455842,0.3061809024179276,0.6913415097612491,-0.8446924806273648
552,3,332,15,336,0.948269509448408,0.2789361577712892,0.6566262394633867,-0.8482803759231486
553,7,319,19,344,0.9814230311831047,0.296382853170714,0.6788760060406681,-0.8447815695040067
554,2,303,17,325,0.9747069702758657,0.2925086775377055,0.6743883731890435,-0.8446924806273648
555,5,310,18,335,1.0066363430963976,0.30844342552453385,0.6942161019281516,-0.8446924806273648
556,17,305,21,317,0.9664248203772897,0.28712297788123964,0.6671346624945417,-0.8446924806273649
557,3,316,17,340,0.9681453495892227,0.28917510335254026,0.669532718530519,-0.8446924806273648
558,7,346,16,350,0.9782060360517975,0.2947163160320967,0.6766934596251533,-0.8446924806273648
559,4,299,20,329,0.9913616919426744,0.30061735581953064,0.6841911787669847,-0.8446924806273648
560,15,308,19,344,0.9862498567103739,0.2985411278333292,0.6817853543727925,-0.8446924806273648
561,6,299,18,334,1.0075397291264627,0.3090252071503692,0.6950041912427071,-0.8446924806273648
562,5,321,15,326,0.9519519008747558,0.2807063653157156,0.659121646790318,-0.8446924806273648
563,30,313,18,321,0.9373111517911774,0.27321756997027125,0.6492782181309914,-0.8452139173433981
564,7,306,19,340,1.0021118519770076,0.3072649738944133,0.6928283173930838,-0.8446924806273648
565,2,329,17,333,0.9814566620611346,0.2950783089687834,0.6770634654972791,-0.8446924806273647
566,4,301,16,346,0.998722940170859,0.30398162954049357,0.6885346493340192,-0.8446924806273648
567,36,335,18,281,0.8220092145236552,0.2162544359907832,0.5724251450743908,-0.8986910136413633
568,6,296,41,338,0.8921592406213552,0.2508684405363282,0.6192620705911969,-0.9065100290895685
569,3,312,20,312,0.9115364654434615,0.26008499235875404,0.6317834772604685,-0.8691980132508735
570,8,304,17,227,0.8920416195366437,0.2500448091060692,0.619351209451538,-0.798701063953684
571,5,294,19,327,1.0294690503138195,0.320240995875847,0.7093372236689875,-0.8446924806273648
572,32,292,21,320,0.9566822918093947,0.2819565636159218,0.6604095383419452,-0.8446924806273647
573,4,324,20,324,0.9627233931213308,0.2862911325482793,0.6657865449632057,-0.8491643884245974
574,5,305,23,314,0.9648398284246961,0.2863336583865188,0.6659095030038438,-0.8446924806273647
575,3,317,5,328,0.9183847367213722,0.26510452960047437,0.6393509122993137,-0.839643854038816
576,5,344,19,329,0.9517734846111603,0.2809389103363731,0.6588443733121536,-0.8589508806915935
577,2,350,19,304,0.868658413606053,0.23906444056713916,0.603745863143428,-0.9109765445769813
578,4,298,19,319,1.0047296982094733,0.30695440552482656,0.6924749044463641,-0.8446924806273648
579,3,283,21,345,0.9934408969181718,0.3030209262921608,0.6872283504317596,-0.8446924806273649
580,6,310,20,336,0.9796319586453393,0.29543014096093767,0.6776145099640645,-0.8566178650869981
581,7,290,18,325,0.9752196529538347,0.291759067970808,0.672928080232596,-0.8446924806273647
582,28,299,33,260,0.857652943129815,0.23196699147111288,0.5936093583225279,-0.845480528737537
583,5,305,22,134,0.7835982325950581,0.19893216548545434,0.5468330570586233,-0.8664847393667992
584,4,316,19,341,0.9889660907428618,0.300314037508572,0.6838839573556781,-0.8446924806273648
585,8,337,18,350,0.9926819320127855,0.302342759776145,0.6865773156584969,-0.8446924806273647
586,40,293,20,332,0.8840027609266468,0.24589130778665758,0.612660217281347,-0.904318310082699
587,9,310,17,340,0.996079316132844,0.30291407596929343,0.6872026590448528,-0.8446924806273648
588,6,302,18,324,0.997760067247947,0.30374956420862853,0.6883002775630217,-0.8446924806273648
589,2,326,19,332,0.9742811534509923,0.29166921630115383,0.6726274487628339,-0.8446924806273648
590,21,298,15,345,0.9742192907763115,0.29081093126936297,0.6719346698518572,-0.8446924806273648
591,5,284,18,314,0.9126696337850778,0.2604839292036618,0.6322974246363169,-0.8596129492625966
592,3,307,20,337,0.9746616607296884,0.29288210640013834,0.6743064513048742,-0.8507973036689698
593,8,195,16,329,0.8744828308096534,0.24182465468571523,0.6073222896441531,-0.9170812213135774
594,7,117,17,318,0.86995425206508,0.23965751755995446,0.6044224674503476,-0.9446819267539297
595,4,294,14,350,0.9792585534515296,0.2940398849063308,0.6757608330701419,-0.8446924806273648
596,6,318,21,336,0.9575496160272443,0.2840286508805583,0.6628449545409445,-0.8728448028284428
597,3,276,19,323,1.0019852490028645,0.3059879613371006,0.6911241786287451,-0.8446924806273648
598,6,302,44,342,0.9058589743868852,0.2567843754144499,0.626753664272199,-0.8830023196839154
599,9,287,16,330,0.9634585893164438,0.28663211337085204,0.6668577165631255,-0.8446924806273648
600,4,311,19,344,0.9776195395020166,0.29443264699078453,0.6763551447351394,-0.8446924806273646
601,7,297,13,336,0.9755397999886449,0.2927981259411403,0.6748818943880659,-0.8446924806273648
602,5,306,17,327,0.9826026416775192,0.2964563963463209,0.6795489498714035,-0.8446924806273648
603,7,333,18,309,0.9039377949323101,0.2561959157275906,0.6266612019990605,-0.8446924806273648
604,2,323,16,322,0.8974951483103446,0.2540644033040713,0.6239514083942725,-0.8670213389004826
605,5,313,20,333,0.9783447376140683,0.2948235516134785,0.6768295606855645,-0.8490144756194674
606,9,291,27,340,0.9519695837014744,0.2808650548045488,0.6584241713132122,-0.8446924806273648
607,3,341,18,350,0.9854865422001704,0.29856465413686806,0.681589513754412,-0.8507827912410354
608,8,302,22,344,0.9495359296394963,0.2798074585246719,0.6573789626343931,-0.8446924806273648
609,5,296,20,331,0.9981026935412577,0.30435243774778975,0.6890307090420996,-0.8446924806273648
610,12,306,17,318,0.9402613827945838,0.27469048952670216,0.6512521775813782,-0.8446924806273648
611,4,317,18,296,0.8614499245119395,0.23552987983881213,0.5989878817707815,-0.8504850476620809
612,6,288,15,338,0.995194977219241,0.302298181109689,0.686465977917965,-0.8446924806273648
613,3,300,19,221,0.8300823305457162,0.2203549686836208,0.5779728909355538,-0.798701063953684
614,7,311,21,326,0.980800817672645,0.29512166743772394,0.6771581202647494,-0.8446924806273648
615,23,295,16,334,0.9688831573889521,0.28816513182315995,0.6684239429819111,-0.8446924806273648
616,6,305,17,344,1.0054732415863454,0.3079746681203881,0.6936471404454916,-0.8446924806273646
617,4,327,19,323,0.9807917613841824,0.29591429917122736,0.6782251017974622,-0.8446924806273649
618,2,281,18,339,1.015150512890069,0.3129620526430814,0.7000216210024087,-0.8446924806273649
619,2,287,19,330,1.0242381967130443,0.31779730293377884,0.7061410734679563,-0.8446924806273648
620,2,282,21,317,0.994326610977527,0.3020313917018984,0.6861400107158022,-0.8446924806273648
621,2,272,20,327,0.9937810444862942,0.30177680938393503,0.6856517634765004,-0.8446924806273648
622,2,270,20,313,0.9324940704212363,0.2701529908490665,0.644760651825729,-0.8471314183258882
623,2,276,19,327,1.0263758063375268,0.31855151230330603,0.7071161281529053,-0.8446924806273648
624,2,279,19,330,1.0264556687768966,0.3188756733813263,0.7074115664655173,-0.8446924806273648
625,2,277,20,322,1.006429790358972,0.3082601319870517,0.6939794401032158,-0.8446924806273648
626,2,274,21,329,0.9624429080956521,0.28647013766564955,0.6659654691822506,-0.8710215115556137
627,2,268,19,320,0.9519160757281847,0.28041792200703,0.6581701146390498,-0.8586385233661451
628,2,272,19,329,1.0023949259822895,0.3062323809405487,0.6913775540969648,-0.8446924806273649
629,2,278,21,332,0.9671592077885302,0.2889465349454243,0.6691575405252006,-0.8559685017312608
630,2,274,19,322,1.0138846819892613,0.31220352734157997,0.6990245386898751,-0.8446924806273649
631,2,268,23,307,0.8895435368628444,0.2486375313582001,0.616206010624145,-0.8829740327395009
632,2,261,20,312,0.8895467251641085,0.2491118620505437,0.6171322979206745,-0.8910690515827348
633,3,280,20,93,0.6416175999410473,0.13639332474758703,0.45018674675110665,-0.841349551330581
634,2,278,21,318,0.9784719553415159,0.2937423241506738,0.6754071188401396,-0.8446924806273649
635,2,265,22,324,0.9452123922166036,0.276904700168773,0.6534303744879358,-0.8853761436218026
636,3,279,19,315,0.9283544785735941,0.26882768268825386,0.6433868675246892,-0.8446924806273648
637,3,284,19,322,1.0055908545145247,0.30804625642160466,0.6937764330091017,-0.8446924806273648
638,2,272,20,302,0.8936131311748402,0.2511505460809418,0.6198703385908674,-0.8593760956271819
639,3,278,19,326,1.002553032414069,0.3063842722699901,0.6915968961725057,-0.8446924806273647
640,2,283,18,330,1.0378399243732799,0.3247318422535883,0.7149604945380509,-0.844692480627365
641,2,274,20,320,0.9953618664497531,0.3025825884034059,0.6868541591454984,-0.8446924806273647
642,2,268,19,327,0.9788590345860755,0.29434291645136845,0.6761448691987011,-0.8663279045778349
643,3,275,19,313,0.9117056705135665,0.26042382100884454,0.6322835194107065,-0.8446924806273649
644,3,281,18,321,0.9581320447511635,0.2840461568662842,0.6632935703258225,-0.8446924806273648
645,2,284,22,330,0.9668033785844556,0.2888417091800064,0.669031555902039,-0.8529799031882446
646,3,283,18,328,1.0107716016936186,0.31083755453229545,0.6973128199248031,-0.8446924806273648
647,3,265,21,315,0.903480509336947,0.255563937353142,0.6254308596552705,-0.8677802002867768
648,2,276,18,333,1.0134655404560966,0.3120277733662513,0.6987779933188327,-0.8446924806273648
649,2,276,20,322,1.006255786601704,0.30817790945262513,0.6939495510548683,-0.8446924806273648
650,2,267,19,331,0.9868081429874683,0.29861490795532597,0.681557470539772,-0.8446924806273647
651,2,272,18,325,0.9867077020054911,0.2979785532580723,0.6808342927881891,-0.8446924806273647
652,2,278,20,332,0.9834031693866887,0.29740475978518277,0.6800747123900537,-0.8486819872913344
653,3,284,19,309,0.9043731984393728,0.2567035159654154,0.6273312343872335,-0.8546807712802142
654,3,271,18,320,0.9424017773793077,0.2757885635157096,0.6524570726388248,-0.8578838067377945
655,2,280,18,326,1.0200192068872043,0.3154898207350785,0.7032571800807786,-0.8446924806273648
656,3,285,20,316,0.988531627792334,0.2990736487664549,0.682476030691708,-0.8446924806273647
657,3,280,21,324,0.9720149114674921,0.290496206172542,0.6711604298919889,-0.8446924806273648
658,2,287,19,326,1.02826229768743,0.3199130540470849,0.708841090926452,-0.8446924806273648
659,4,289,18,327,1.0119189330468992,0.31080321196116323,0.6973363203070291,-0.8446924806273647
660,2,286,19,330,1.017141507254203,0.314117279380689,0.701445733095528,-0.8446924806273648
661,14,286,21,320,0.9712777416441402,0.28958118555953694,0.6703039793662003,-0.8446924806273648
662,3,288,20,314,0.9802340441942804,0.29473097001569615,0.6768649478664175,-0.8446924806273648
663,4,287,19,327,1.0183129596385634,0.3144135940919621,0.701943108531311,-0.8446924806273647
664,4,286,22,327,0.9433017612005273,0.27676597381059076,0.6533920460353855,-0.8653323715672763
665,4,287,20,330,0.9980657863086734,0.30421584507350174,0.6888456779030735,-0.8446924806273646
666,4,281,19,325,1.0031063411419703,0.30650405794448,0.6918508572924842,-0.8446924806273649
667,3,287,23,317,0.9490654329283073,0.27884330989749606,0.6560560612239341,-0.8446924806273648
668,3,289,19,308,0.9062843870276355,0.2576163422699551,0.6285664140373821,-0.844692480627365
669,2,282,18,334,1.0330829095079295,0.3224399501618034,0.7120387479410438,-0.8446924806273649
670,2,280,18,335,1.030035370317732,0.32090251706654915,0.7100782075823231,-0.8446924806273648
671,2,279,36,333,0.9285158711592119,0.26881520285570404,0.6426008062235522,-0.8517594687380879
672,2,282,18,65,0.5974931823678378,0.11877404835008876,0.4244992390306511,-0.8673296006677937
673,2,271,29,332,0.9107311145499163,0.25955286823978607,0.630582547852777,-0.8815191962722833
674,2,277,18,334,1.0150265140534487,0.3128637227798219,0.6998456833138905,-0.8446924806273647
675,4,281,19,327,1.0017911337299839,0.3058890683084834,0.6910405078462446,-0.8446924806273647
676,3,288,21,336,0.984992971322528,0.29856809822725294,0.6816039332734869,-0.846392621036793
677,2,283,18,163,0.7857925954944538,0.20038756646700184,0.5494072267483859,-0.869380853238364
678,4,274,24,331,0.9127707415257065,0.26102585236857956,0.6327171343035265,-0.889028739690111
679,2,290,19,320,0.9901170341835752,0.2999625220097366,0.6834959556087684,-0.8446924806273648
680,3,282,20,336,0.9670688247574365,0.28898979794741675,0.669258754088574,-0.8706021359565976
681,3,264,18,326,0.9698272129681117,0.28966422757398225,0.6700212401042145,-0.8458787523013357
682,4,290,20,330,0.9929629861759746,0.3013301860183728,0.685116869602379,-0.8446924806273648
683,2,277,18,337,1.0023257868847228,0.30610822647022906,0.6912411888925305,-0.8446924806273648
684,4,284,19,323,1.0077652101349392,0.3088719970038243,0.6948802897337725,-0.8446924806273648
685,3,291,18,329,1.0117007149953512,0.31126806768910753,0.6978607700544666,-0.8446924806273648
686,2,273,21,337,0.9780338726794965,0.2946917240725,0.6765437298483467,-0.8517196226985695
687,3,285,20,316,0.988531627792334,0.2990736487664549,0.682476030691708,-0.8446924806273647
688,4,259,17,323,0.9409638346716052,0.2752603051463127,0.6518014848304761,-0.8446924806273648
689,2,291,19,334,1.006232126532576,0.30863078693783175,0.6944584257747708,-0.8446924806273648
690,4,278,18,327,0.9860964621210212,0.2975597886296353,0.6803075720750026,-0.8446924806273649
691,2,269,19,338,0.9290916642763282,0.2698090443046235,0.6443294663978959,-0.905405529088601
692,3,291,22,319,0.9477676479003626,0.27819279824999876,0.655226128652206,-0.8446924806273647
693,4,95,18,331,1.040184153995832,0.3276520060405135,0.7159414472110764,-0.8590979208727009
694,4,63,17,313,0.8217857230683198,0.2151107313836429,0.5721419087666441,-0.9610446639882582
695,3,96,20,324,0.9629364158601491,0.2866366333507766,0.664743417148555,-0.9089430836958661
696,4,68,19,329,0.8721120046165758,0.24075145383254504,0.6060525351192284,-0.9507546855233016
697,2,63,17,273,0.7627180870044714,0.18621725801420674,0.532947108802461,-0.9421261160919809
698,4,72,8,319,0.8585055497186654,0.2349500323602567,0.5985500076778815,-0.9402989745484837
699,3,283,18,331,1.009361962222115,0.3100662873397009,0.6963258907885119,-0.8446924806273648
700,2,83,21,325,0.964017777243093,0.2875430148117786,0.6657492594217139,-0.8869244752848029
701,3,274,18,310,0.8688120231068719,0.23879918954215906,0.6032081115981789,-0.8650243500610909
702,4,72,19,332,0.9293309820505793,0.26959773971562084,0.6429371117946735,-0.9463540518022258
703,2,104,17,319,0.9561456483906845,0.2831163179479381,0.6608240408665208,-0.9045288311500083
704,4,280,20,195,0.9102903524372232,0.25893930587803404,0.6315984070555172,-0.7987010639536838
705,3,131,18,328,0.931773136313907,0.27114141525809643,0.645226193611041,-0.941100034658881
706,2,287,19,335,1.0196626296463274,0.31556781310721305,0.7032639999183138,-0.8446924806273648
707,2,90,20,335,0.9623313895238832,0.287265143724331,0.6655490413277261,-0.9363730799838303
708,2,80,20,323,1.0224149317133169,0.3185401179672922,0.7043007790128017,-0.880757101959586
709,3,80,21,304,0.8608482845420982,0.23471907234218303,0.5980230109087735,-0.9240393241511216
710,3,270,20,317,0.9516435753951261,0.2797657995375671,0.6573381723458918,-0.8449889188766623
711,2,76,19,323,0.9781041594349301,0.29506415921171225,0.6749982948589381,-0.8881182942280119
712,3,58,21,312,0.9018375592877114,0.2547050570614773,0.6238426575187713,-0.920645097820777
713,2,87,19,288,0.9130129688589681,0.26096362867115874,0.6323127829550904,-0.8651241323898271
714,4,87,22,324,0.8429138166681045,0.2257009325146897,0.5860629460769096,-0.9674166101661416
715,2,89,17,337,1.0387133508991215,0.32646928907056494,0.71408915598112,-0.8651784860569811
716,2,83,17,340,0.9873812637649246,0.3003415889468928,0.6818048862697343,-0.8714096500113501
717,2,101,48,337,0.9569462477094313,0.2834618111946714,0.6600622678240935,-0.9051526130479813
718,2,92,17,335,0.9868074748286916,0.2993812507939202,0.6807681583281924,-0.904934865231215
719,19,73,20,340,0.8863577055817621,0.24842968301041912,0.616093149747139,-0.9619626533640754
720,3,98,18,328,0.964293000567023,0.28761014677030494,0.666029985907178,-0.896824803874898
721,2,78,17,333,1.032395867830112,0.3229815162346086,0.7093407555476257,-0.8525895368508485
722,2,85,16,340,0.9762287279789442,0.2939952054274346,0.673924387006537,-0.8662376547642853
723,2,82,10,335,0.9485641333678405,0.2805071034384894,0.6574838731659999,-0.8843361528565321
724,2,78,17,209,0.9550219605208878,0.282359096365288,0.660871137145719,-0.8692016312544859
725,3,62,16,334,0.8382432010951458,0.22299668233054692,0.5830057220922928,-0.9561331308871249
726,2,90,25,341,0.9459897213479014,0.27864777891087256,0.6545920860399351,-0.9370208842411922
727,3,72,17,332,0.8807750261899701,0.24500147293146957,0.6114987366994811,-0.9270479036493019
728,2,74,16,341,0.9461979877542585,0.2786240950602481,0.6544953183164626,-0.9047624623825433
729,3,78,17,322,0.8521945018541559,0.23076540100221998,0.5928892819207903,-0.9548727160470418
730,3,77,18,171,0.6308095907743152,0.12902090467769645,0.44711103203123054,-0.9770095125938292
731,2,95,17,333,0.9550215702094984,0.2826568582837008,0.6596571990171021,-0.933132389393263
732,3,113,18,327,1.0123727638722202,0.31197819656454273,0.696448379918234,-0.8758766696290003
733,2,68,17,339,0.9248157899779591,0.26793736538587276,0.6408482367265624,-0.9549819888348148
734,4,69,18,144,0.6324793509655008,0.1316076258586829,0.44821010943053563,-0.9674916224077178
735,48,84,19,298,0.8074303005123781,0.20889039137284704,0.5628037374294117,-0.9680772624976681
736,3,87,16,317,0.8575744472909147,0.23353883350572846,0.5964240978617262,-0.9632491446025959
737,2,94,19,332,0.9425379399304741,0.27627689149073853,0.651513867696753,-0.9356818615386747
738,3,76,20,324,0.948490112129583,0.27952923083774706,0.6555419609702766,-0.9213389587275609
739,2,78,18,337,1.026908468062843,0.3202900431915152,0.7059965809425895,-0.865753691315789
740,2,88,17,341,1.0264227254098972,0.32050309544192057,0.7067508152351738,-0.8500505088724746
741,2,87,16,345,1.0027424539040117,0.30808750757986325,0.691491925527712,-0.8553376366571117
742,2,79,17,344,1.0064238170956457,0.3103630340873025,0.6938817481051768,-0.9057073694454627
743,2,93,16,341,0.9359257916621123,0.27277511434344026,0.6471157727276251,-0.9312076309386641
744,2,78,15,345,1.0057033488575244,0.30875557654822616,0.6919420099586684,-0.8525895368508485
745,3,82,17,339,0.9296834173993029,0.27052653664552095,0.6443967891582236,-0.9274014890358024
746,2,97,18,338,0.9326318205543493,0.27098552168760226,0.6447940224875857,-0.9441815026154621
747,3,89,16,345,0.9368583660359229,0.27377541331739597,0.6484874478663897,-0.9463264565251904
748,2,66,17,242,0.8081747531937495,0.20889819159524614,0.5631799027240425,-0.91596354656164
749,3,84,18,336,0.9507764278956014,0.2813072646547419,0.6580316454247119,-0.9154537051215192
750,2,57,16,340,0.886372683980546,0.24804239009256057,0.6155306061253176,-0.9379159317749489
751,4,79,17,335,0.9106760459429545,0.2604468390990864,0.6314710562696186,-0.9241101613401244
752,3,74,18,347,0.9580016288176036,0.28518559807324295,0.6628120023441373,-0.9242237535285471
753,2,86,19,342,0.9896747230132521,0.3021662467563415,0.6840789391601656,-0.896032375137004
754,4,107,18,333,0.9479482132939936,0.27960365136377274,0.6559638425187241,-0.9171727016135871
755,3,100,15,337,0.8965126521219364,0.2530226555231192,0.621993677226148,-0.93760504704187
756,2,94,20,345,0.9434842388428909,0.27764962806984217,0.6533980116117841,-0.9469814330141457
757,3,80,17,333,0.9564322698444114,0.28388255881980173,0.6612561477810508,-0.9038254908530924
758,4,185,18,338,0.9451255850747783,0.27715377973020217,0.6534905813342814,-0.8986625583220718
759,2,72,19,331,0.9076339929739665,0.2585956820709234,0.6289996591891102,-0.9304164021045471
760,2,89,15,346,1.023695126601991,0.31824994743439783,0.7041681077864639,-0.8609416648047862
761,4,90,16,348,0.9837188454231414,0.2980093029264772,0.6791186742735458,-0.8959092232173238
762,3,91,14,350,0.9092432713931197,0.2597627871567838,0.6305791630127285,-0.9492392343687028
763,3,82,13,345,0.879955041012112,0.24551680148618216,0.6123680036892056,-0.9413434699320896
764,2,85,14,343,0.9419767394314131,0.2768021840151238,0.6526216898527886,-0.8976922419717931
765,4,75,15,121,0.7318268558146869,0.1771920440508572,0.514758172981826,-0.9554089561685379
766,2,99,12,350,0.8996852982201365,0.2550170466580861,0.6245642411435842,-0.9483036752444727
767,4,88,16,342,0.8728607063142366,0.2409498234344627,0.6060839584890787,-0.9588421658220566
768,3,94,14,341,0.8587719834646247,0.2346367084598604,0.597978963854914,-0.9643719155157808
769,2,69,16,339,0.8532512688021919,0.23107022233341268,0.5934816168870785,-0.961404634331446
770,3,78,15,346,0.8761452456745626,0.24248377884084582,0.6081416881760395,-0.9487993728297013
771,2,85,11,330,0.930898298108719,0.2708437900015148,0.6451202950590498,-0.8831170783821898
772,4,105,26,350,0.9550988057642342,0.28353849338159964,0.6607224090777007,-0.9210491798052356
773,3,80,31,337,0.8938298025638336,0.25162336605157454,0.6201593603442217,-0.9164843591664134
774,2,67,15,328,0.8840581267366322,0.2472327731528261,0.6144707471196996,-0.9590541840107794
775,4,94,17,341,1.022342907648753,0.3182491637017786,0.7042870361102783,-0.8775951386670994
776,4,95,15,345,1.0034814590966947,0.3077406503766862,0.6913915826085197,-0.8673472669489901
777,4,90,14,342,0.9182589945009936,0.26444607216616034,0.636883521570857,-0.9256296827628065
