trial,base_fast,base_slow,vol_lookback,vol_scale,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
1677,46,153,75,0.307538505080918,0.9854045404209405,1.01102014046243,0.3076211448790207,0.705117255479741,-0.798701063953684,-0.5691357061743896,1.2807800020744737
1678,46,134,68,0.39415298355699857,0.9617162925509299,0.9883774272879904,0.2963479719085256,0.6897759399470397,-0.8294640200163708,-0.570294833304015,1.3330567368530235
1679,45,159,71,0.42760349628703914,1.0044341191870734,1.0290041845329918,0.3171119359025354,0.7171560065099372,-0.8459279122641695,-0.5910560605264834,1.2285032672959237
1680,45,147,75,0.23629121352820054,0.9428775635222713,0.9695386982593317,0.28790991614787376,0.6795242015985608,-0.8007487593540651,-0.5955616764931162,1.3330567368530235
1681,44,155,70,0.3595124212849294,1.014504739371575,1.0390748047174934,0.32189868908326114,0.7237208282674541,-0.798701063953684,-0.5691357061743894,1.2285032672959237
1682,46,164,73,0.32553947415749357,1.0091943919503712,1.0316733879051476,0.31801304049350976,0.7184289998065281,-0.7987010639536839,-0.5899320929636518,1.1239497977388238
1683,22,148,65,0.3893327190977309,0.8911618412546007,0.9251417188606582,0.2657693144798252,0.6498647109406154,-0.8406319976266288,-0.5286566338368701,1.6989938803028732
1684,18,169,76,0.41979076781777613,0.8716555381633205,0.909817554551662,0.25821900461996994,0.639890219341693,-0.8561046018077513,-0.6720016107854438,1.908100819417073
1685,46,160,73,0.2764667570388447,1.0178684282957222,1.0413929589460698,0.3226054479242766,0.7248222061867228,-0.7987010639536839,-0.591056060526483,1.1762265325173737
1686,10,306,69,0.36137506301494443,0.8341032196036612,0.8659920278185766,0.23766477393651786,0.6099190449602357,-0.9061510559001631,-0.45554773890918976,1.5944404107457733
1687,43,141,71,0.4284944904914533,0.9507451333180061,0.9794973374462086,0.2928467314528016,0.6867063597935933,-0.7987010639536839,-0.5906064551334314,1.4376102064101235
1688,45,153,117,0.33207905844051333,0.9375565618572825,0.964217696594343,0.28502196574628313,0.6763106950366706,-0.8449615755588097,-0.5910560605264832,1.3330567368530235
1689,47,159,75,0.38727707827582114,1.0465035143722863,1.0689825103270627,0.3371856066303258,0.74344411564971,-0.7987010639536839,-0.5884338485964875,1.1239497977388238
1690,47,168,76,0.45548625045601276,0.9901505398470208,1.0157661398885103,0.3099125019710267,0.7061339821658275,-0.8446924806273647,-0.5899320929636518,1.2807800020744737
1691,47,164,76,0.4388941841339571,0.9755791976478378,1.0001492629937563,0.30178912022093307,0.6959243263060116,-0.8661337205800097,-0.5910560605264833,1.2285032672959237
1692,47,171,75,0.4019502165779523,0.9568862178447618,0.9835473525818222,0.29333661836953473,0.6844286019511322,-0.8524269037028916,-0.5987209842254275,1.3330567368530235
1693,47,158,76,0.402494917663379,1.046129823756526,1.0696543544068735,0.33752347831088536,0.743892017381009,-0.7987010639536839,-0.5884338485964877,1.1762265325173737
1694,48,163,76,0.46558416405153374,0.9936518861746133,1.0182219515205317,0.31098072688329825,0.707551358052161,-0.8446924806273648,-0.5910560605264833,1.2285032672959237
1695,50,172,77,0.44681644742814725,0.9282255796469834,0.9538411796884728,0.2792106743645846,0.6655886449055082,-0.8930112360232729,-0.5987209842254275,1.2807800020744737
1696,48,186,76,0.41549799579700325,0.9155554483048285,0.936988909564034,0.2712573772710467,0.6546761832031317,-0.8919351494324469,-0.60962074980752,1.071673062960274
1697,49,162,77,0.4430505534439829,0.9947598099252861,1.0214209446623466,0.3127734765427206,0.7101096025894189,-0.8524269037028915,-0.5910560605264833,1.3330567368530235
1698,48,166,75,0.3885800777706216,0.950335810266606,0.9780424796992374,0.2912806251706739,0.6828426481346831,-0.8646774406739657,-0.589932092963652,1.3853334716315735
1699,28,177,77,0.4772126100499423,0.8785919410372683,0.9073441451654708,0.25627628483392995,0.6357556504185079,-0.8446924806273647,-0.5884338485964877,1.4376102064101235
1700,48,158,75,0.4161571299558379,0.9973179338667166,1.023979068603777,0.3144941065121094,0.7137456099351224,-0.8190503492966508,-0.5884338485964875,1.3330567368530235
1701,47,152,74,0.39084062475352044,0.991171120664174,1.0157411860100924,0.3096423790639815,0.7077496410058083,-0.8070832730381279,-0.5955616764931163,1.2285032672959237
1702,49,160,76,0.4406492028902769,1.0028796311710217,1.0284952312125113,0.3162002011101628,0.7152799382532838,-0.8644470005749432,-0.591056060526483,1.2807800020744737
1703,47,169,74,0.48796218274883474,0.9668432051858667,0.9924588052273562,0.2986493872883411,0.6910851580367735,-0.8832129155084844,-0.5987209842254273,1.2807800020744737
1704,47,156,77,0.3802173125783537,1.0012589707045456,1.0289656401371772,0.31616922078578646,0.7162957608188042,-0.798701063953684,-0.5691357061743894,1.3853334716315735
1705,14,164,74,0.4241712288580188,0.8461716013736079,0.8832880830663784,0.2457183177977036,0.6229672973941809,-0.8807838783220485,-0.6921760812536684,1.855824084638523
1706,48,149,77,0.45680561420209803,0.9895675656283743,1.0151831656698638,0.30941749209678293,0.7073756636720268,-0.7987010639536838,-0.5906064551334314,1.2807800020744737
1707,47,157,74,0.36908150808451146,1.055957298406486,1.0836639678391176,0.3443852525720088,0.7529907444094011,-0.7987010639536839,-0.5884338485964876,1.3853334716315735
1708,35,172,76,0.348735551642944,0.8691060588197476,0.896812728252379,0.2528803478363275,0.6318623193922499,-0.8520077894361342,-0.5910560605264834,1.3853334716315735
1709,47,160,74,0.4037955267885651,1.0267432784087307,1.0513133437546491,0.3281163322808329,0.7315973659366778,-0.8190503492966508,-0.5910560605264833,1.2285032672959237
1710,46,151,78,0.3684489478417266,0.9510551048064598,0.9766707048479493,0.289818664310761,0.6817080204208702,-0.7987010639536839,-0.5955616764931163,1.2807800020744737
1711,46,167,75,0.34048415229044393,0.9988191584437746,1.022343689094122,0.3132843643053216,0.7122160925466406,-0.7987010639536838,-0.5899320929636522,1.1762265325173737
1712,48,145,113,0.4280073255959297,0.8737563937306931,0.9004175284677536,0.2524064336772476,0.6306510206847922,-0.8621283997084617,-0.5955616764931164,1.3330567368530235
1713,47,156,73,0.48303446148784573,0.9493482004013581,0.9801914739207026,0.2924266562072608,0.6838649131111122,-0.8825366292449983,-0.5691357061743895,1.5421636759672235
1714,45,164,77,0.3076995351849427,0.9894459986133323,1.0129705292636797,0.3083050722866272,0.7058309281009796,-0.7987010639536839,-0.5899320929636518,1.1762265325173737
1715,46,180,73,0.39693242131863526,0.929417013256337,0.9550326132978264,0.2798118005775305,0.6662635572242969,-0.8446924806273649,-0.6096207498075202,1.2807800020744737
1716,44,153,76,0.3580645614280095,0.9588666612272418,0.9865733306598733,0.2948891281231927,0.6883441198079234,-0.7987010639536838,-0.5691357061743897,1.3853334716315735
1717,43,161,73,0.4352176030392033,1.0010538141151457,1.0256238794610641,0.31510839520260947,0.7146388074873892,-0.8459279122641694,-0.5910560605264834,1.2285032672959237
1718,49,171,78,0.39008393028345834,0.9647330621461967,0.9903486621876861,0.29694505409536864,0.6892518592906173,-0.8446924806273648,-0.5987209842254271,1.2807800020744737
1719,45,147,74,0.311672180169389,0.9383819658068691,0.9650431005439295,0.2853300993333867,0.6763499789815531,-0.8072689488338776,-0.5955616764931162,1.3330567368530235
1720,47,158,75,0.4709545770834372,0.9912218264320677,1.0168374264735571,0.31015699878455494,0.7067666061337616,-0.8524269037028916,-0.5691357061743896,1.2807800020744737
1721,48,166,76,0.4098426358903749,0.9665390890496046,0.9932002237866651,0.2976918975539946,0.6904692180463634,-0.8446924806273648,-0.5899320929636518,1.3330567368530235
1722,47,140,72,0.35694955070573153,0.9593075438474841,0.9849231438889735,0.294573841571665,0.6873754036178878,-0.8332949047093388,-0.5737052693439783,1.2807800020744737
1723,45,156,73,0.4387835267583535,1.0277320344131,1.0533476344545896,0.32909529188794573,0.7329388445211708,-0.8319840720465402,-0.5691357061743896,1.2807800020744737
1724,45,151,78,0.49437890814409197,0.9932234358543438,1.0209301052869753,0.3124767332924592,0.7112515714469448,-0.8459279122641694,-0.5955616764931166,1.3853334716315735
1725,44,174,75,0.1431453866256884,0.9406797391676236,0.964204269817971,0.28465741211952245,0.674175773897928,-0.7987010639536838,-0.5987209842254275,1.1762265325173737
1726,46,162,72,0.3347149846466324,1.0319460498957849,1.0554705805461324,0.3301345662318056,0.7342362585119822,-0.798701063953684,-0.5899320929636517,1.1762265325173737
1727,43,147,78,0.38104742697242794,0.9888179412224932,1.0123424718728407,0.3079342363562234,0.705914652302489,-0.7987010639536839,-0.5955616764931164,1.1762265325173737
1728,46,155,76,0.2982122274808692,0.987817307143742,1.0155239765763735,0.3099647202264735,0.708316550541049,-0.7987010639536839,-0.5691357061743896,1.3853334716315735
1729,49,165,74,0.4129291294131901,0.9937129533065335,1.019328553348023,0.3117356717220299,0.708530184848069,-0.844692480627365,-0.5899320929636518,1.2807800020744737
1730,44,159,72,0.4445119000903988,1.010922334207253,1.0365379342487426,0.3209574624348337,0.7221220302619631,-0.8603145016273502,-0.5884338485964875,1.2807800020744737
1731,47,193,76,0.37818082227514455,0.8925888899584569,0.9182044899999463,0.26170430766016706,0.6418404412893954,-0.891935149432447,-0.5981940265640973,1.2807800020744737
1732,46,171,73,0.3380558056655018,0.9993983796013381,1.0260595143383986,0.3155018123804718,0.7149968276795734,-0.8347955783891968,-0.5987209842254275,1.3330567368530235
1733,50,151,78,0.2676618059816324,0.9377515905947441,0.9623216559406625,0.2827850679604764,0.6715882684839868,-0.7987010639536838,-0.5955616764931162,1.2285032672959237
1734,45,166,75,0.48288913418995894,1.0067557110337693,1.0313257763796877,0.31759856010548626,0.7160569663647665,-0.8446924806273646,-0.5899320929636513,1.2285032672959237
1735,48,143,72,0.4082705708411168,0.9824942525782375,1.008109852619727,0.305565090306422,0.7020235944310796,-0.7987010639536838,-0.5906064551334314,1.2807800020744737
1736,46,160,74,0.3648247580315439,1.0353224756157442,1.0578014715705206,0.3311022869577134,0.7356395750382615,-0.7987010639536839,-0.5910560605264833,1.1239497977388238
1737,44,156,77,0.4417041912225164,1.0125218572283834,1.0391829919654438,0.32213523890169715,0.7237683007927943,-0.8340675744346283,-0.5691357061743896,1.3330567368530235
1738,47,179,72,0.3209410451945788,0.9452030598903782,0.9708186599318677,0.28730080418298964,0.676658935238556,-0.8446924806273647,-0.60962074980752,1.2807800020744737
1739,45,151,75,0.8130328634677292,0.918360645981868,0.9471128501100704,0.2729820894484549,0.6535488922648911,-0.9609119738422273,-0.5906064551334311,1.4376102064101235
1740,48,166,78,0.3900998554238898,0.9686007134634733,0.9952618482005338,0.2999323229799906,0.6943396265029609,-0.8646774406739659,-0.5899320929636516,1.3330567368530235
1741,44,160,74,0.07065203388749564,0.9212900391003278,0.9510877779241013,0.27795173357860015,0.6666333103705543,-0.8137282387829627,-0.5910560605264832,1.4898869411886735
1742,46,135,71,0.5096003548475754,0.9478464491126205,0.98391739610982,0.29334377784266485,0.6860002371303433,-0.798701063953684,-0.5737052693439781,1.8035473498599732
1743,47,146,76,0.4488136885342336,0.9808581477384587,1.0043826783888061,0.30368056462800674,0.7000026945857182,-0.7987010639536838,-0.5906064551334312,1.1762265325173737
1744,46,154,73,0.2825142344439553,0.9587979182410415,0.98336798358696,0.2939978724907375,0.687013439833486,-0.8248140913844824,-0.5691357061743894,1.2285032672959237
1745,43,170,78,0.3600121290886743,0.9956597840951142,1.0202298494410327,0.3122498105789526,0.7110753417045902,-0.8202861131112562,-0.5899320929636516,1.2285032672959237
1746,45,161,71,0.4097103133476355,1.0213453561080599,1.0459154214539783,0.3258338433098604,0.7284959196172018,-0.8340675744346283,-0.5910560605264832,1.2285032672959237
1747,47,175,76,0.3299045155259517,0.9258645344180712,0.9535712038507026,0.2793474355193224,0.6666048379088095,-0.8603145016273503,-0.5987209842254275,1.3853334716315735
1748,45,153,74,0.45963478944579506,1.038024907956526,1.0657315773891576,0.3352554051281593,0.7411386989037738,-0.798701063953684,-0.5691357061743898,1.3853334716315735
1749,2,166,72,0.3795391677656064,0.8869204796085746,0.98154136955775,0.2913803146697651,0.6904367598364154,-0.7987010639536838,-0.4229865760777436,4.73104449745877
1750,46,147,76,0.4165497370858635,0.9575529327414423,0.9821229980873607,0.2923520625727587,0.685164105078339,-0.7987010639536839,-0.5955616764931162,1.2285032672959237
1751,43,157,74,0.3477952726435945,0.9769832585783359,0.9994622545331123,0.3019716677929203,0.6975320090733751,-0.8070832730381283,-0.5691357061743894,1.1239497977388238
1752,47,162,79,0.4901506286457553,1.0165665796522545,1.039045575607031,0.3215823897644885,0.7214739518900889,-0.8446924806273647,-0.5910560605264834,1.1239497977388238
1753,44,341,71,0.3066270617231937,0.8448324924119732,0.8620838148888947,0.23011097953729198,0.598261191997974,-0.9682332234598389,-0.5787158897595297,0.8625661238460741
1754,49,151,77,0.40772781946737535,0.9766133468468418,1.0001378774971892,0.3016674392438512,0.6972078346919821,-0.7987010639536839,-0.5955616764931164,1.1762265325173737
1755,45,140,73,0.4452110915714432,0.9816155296495681,1.0082766643866286,0.3056967438241651,0.7025316166558657,-0.798701063953684,-0.5906064551334312,1.3330567368530235
1756,48,169,75,0.2501062966600087,0.9476736441752515,0.9711981748255989,0.28763266821934397,0.6781628770646262,-0.7987010639536839,-0.5987209842254277,1.1762265325173737
1757,47,159,70,0.3694600014998126,1.0346869000281955,1.057165895982972,0.3310441938219837,0.7354587960544158,-0.7987010639536838,-0.5910560605264832,1.1239497977388238
1758,46,164,79,0.3999047940081648,1.0063406156945611,1.0330017504316216,0.3190928748230695,0.719665909848724,-0.8646816539342433,-0.591056060526483,1.3330567368530235
1759,45,153,73,0.3277464871598705,0.9677457098666866,0.9933613099081761,0.29859378014606763,0.6932231631532487,-0.8091068314080523,-0.5691357061743896,1.2807800020744737
1760,48,176,77,0.47735481585120537,0.9144202808904641,0.9400358809319536,0.2723362580384936,0.6561996972051269,-0.9002713151432581,-0.5987209842254275,1.2807800020744737
1761,43,145,75,0.6440530057643118,0.9846269697432412,1.0144247085670146,0.3086209067829595,0.7047009475690229,-0.8542386721358723,-0.5906064551334314,1.4898869411886735
1762,44,158,70,0.4361789314755144,0.9997290903085623,1.0263902250456227,0.31587935242050147,0.7154915095431951,-0.8459279122641694,-0.5910560605264832,1.3330567368530235
1763,46,168,73,0.37193914342296924,0.9747739949462935,1.003526199074496,0.30445725776844257,0.7004727188281936,-0.8603145016273502,-0.5987209842254277,1.4376102064101235
1764,47,149,79,0.28882775080920253,0.9813498565969017,1.00591992194282,0.3044670486601422,0.7006490319956294,-0.798701063953684,-0.5955616764931162,1.2285032672959237
1765,45,156,71,0.34086003225016015,1.0011133707917808,1.0235923667465572,0.31392431971907797,0.7133408896114919,-0.7987010639536838,-0.5691357061743896,1.1239497977388238
1766,44,163,76,0.5097349080923943,1.0247439915033876,1.049314056849306,0.32667301687199135,0.7280818883971244,-0.8446924806273648,-0.5910560605264832,1.2285032672959237
1767,45,172,74,0.4145533428105012,0.9956897545212481,1.0233964239538795,0.31358837823728125,0.7107604997110116,-0.844692480627365,-0.5987209842254277,1.3853334716315735
1768,46,154,72,0.37798315976536945,0.9993431525014195,1.024958752542909,0.3144434582050253,0.7139265877391558,-0.7987010639536839,-0.5691357061743897,1.2807800020744737
1769,48,161,78,0.463890117421063,0.9960727496005322,1.0227338843375926,0.31332485109882025,0.7105469632613034,-0.8446924806273647,-0.591056060526483,1.3330567368530235
1770,46,142,75,0.420333280555858,0.9937549692286234,1.0183250345745418,0.31089321134795567,0.7093347409870876,-0.7987010639536838,-0.5737052693439784,1.2285032672959237
1771,49,150,70,0.22412284077209474,0.9358013570220852,0.9603714223680037,0.2820787341321218,0.6705845680922773,-0.8291930781772185,-0.5955616764931162,1.2285032672959237
1772,46,164,77,0.3277329377959536,1.014153980553423,1.0366329765081994,0.32064840392828353,0.721970128337835,-0.7987010639536839,-0.5899320929636518,1.1239497977388238
1773,47,245,73,0.3732440460791654,0.846670208590484,0.8649670657629766,0.2335732426039212,0.6033773615142951,-0.9532689496461502,-0.6980719331478878,0.914842858624624
1774,44,157,72,0.4438756581550758,1.0079908530760466,1.032560918421965,0.3187273294916968,0.7192711840174594,-0.8459279122641696,-0.5691357061743896,1.2285032672959237
1775,45,147,75,0.2958151174954129,0.9436449632765952,0.9692605633180846,0.28751117145847593,0.6791658544067738,-0.8138725000013166,-0.5955616764931163,1.2807800020744737
1776,25,183,79,0.3902412783189905,0.8957911459951527,0.9245433501233552,0.2643969950371412,0.6470919396138132,-0.8446924806273647,-0.5613584028043132,1.4376102064101235
1777,47,169,69,0.5284707943397222,0.9145731964426038,0.9391432617885223,0.2726884483057854,0.6560781484953838,-0.9523414664506791,-0.5987209842254273,1.2285032672959237
1778,43,161,76,0.3577671297170076,1.021604073675692,1.0440830696304684,0.32439929125426437,0.7269047866160349,-0.798701063953684,-0.5910560605264832,1.1239497977388238
1779,44,154,74,0.4168737344002874,1.0267437773818722,1.0523593774233617,0.3286873193736688,0.732480895836247,-0.7987010639536839,-0.5691357061743897,1.2807800020744737
1780,46,139,71,0.4847010348004097,0.9534653005667252,0.9811719699993566,0.2920542391951475,0.6843137255745972,-0.798701063953684,-0.5737052693439784,1.3853334716315735
1781,48,286,77,0.32501334507102997,0.860534004590749,0.8788308617632415,0.2380484437246364,0.6080893352013061,-0.9631235413470189,-0.653640149571573,0.914842858624624
1782,50,165,73,0.46799002284207863,0.9760801894689788,0.9985591854237552,0.30168802712696596,0.6950129126288846,-0.861299454970093,-0.5987209842254275,1.1239497977388238
1783,45,174,79,0.3996207714163927,0.9978350150394458,1.0255416844720773,0.3149497591378785,0.7131797132364003,-0.8669232002738333,-0.5987209842254275,1.3853334716315735
1784,12,157,68,0.2746472466053798,0.8031960500393395,0.8486768092966779,0.22976259064775184,0.6004926129801836,-0.8359251820274719,-0.5772184706719505,2.2740379628669225
1785,37,151,75,0.4412620280296743,0.9304248412549003,0.9633591841653868,0.2851587821716277,0.6760588672045565,-0.7987010639536839,-0.595561676493116,1.6467171455243232
1786,45,168,70,0.34276157760340675,0.9945807532906361,1.0212418880276966,0.31293122500789416,0.711743063783596,-0.7987010639536838,-0.5987209842254273,1.3330567368530235
1787,47,159,72,0.3635313734936386,1.0354623001286813,1.0579412960834578,0.331263230246887,0.7358604113195361,-0.7987010639536839,-0.5910560605264831,1.1239497977388238
1788,49,147,77,0.4023136614795781,0.9935404733740401,1.0181105387199585,0.31022981200735167,0.7087163176666486,-0.7987010639536839,-0.5906064551334311,1.2285032672959237
1789,46,163,74,0.4433566926102197,0.9905284259862719,1.0150984913321903,0.30955605633538186,0.7061347731368095,-0.8531648403370355,-0.5910560605264831,1.2285032672959237
1790,47,154,72,0.31410730292648503,0.9730667618729618,0.9997278966100223,0.3017857328460354,0.6974201678813196,-0.8049043484025166,-0.5691357061743897,1.3330567368530235
1791,43,144,76,0.5125603948482202,0.993120366439106,1.0218725705673084,0.3125622049266581,0.711780407029576,-0.7987010639536839,-0.5906064551334316,1.4376102064101235
1792,44,169,79,0.3820605610039687,0.981792626988377,1.0063626923342954,0.30532071461469856,0.7017729430014422,-0.8603145016273501,-0.5899320929636516,1.2285032672959237
1793,45,159,70,0.4140073454104759,1.0011566931251403,1.0267722931666299,0.3158993853302734,0.7154967710309971,-0.8340675744346284,-0.5910560605264832,1.2807800020744737
1794,48,152,74,0.2656127266006504,0.95247394749016,0.9780895475316495,0.29083474344715654,0.6825547810051183,-0.7987010639536839,-0.5955616764931164,1.2807800020744737
1795,46,135,68,0.3426021983944894,0.9432935324915787,0.9720457366197811,0.2892196987220268,0.6814535400482745,-0.8070588430016887,-0.5737052693439781,1.4376102064101235
1796,46,115,77,0.4656532297764853,0.9174808837705254,0.9514607613765829,0.2778313476760188,0.6664835182795471,-0.86334318825632,-0.5567726894311933,1.6989938803028732
1797,44,176,72,0.3695627617097948,0.9832692732918052,1.0109759427244367,0.30814027741984873,0.7036619872950741,-0.8446924806273647,-0.5987209842254275,1.3853334716315735
1798,47,163,74,0.4252281334212494,0.978899674565071,1.0024242052154184,0.3031419312613284,0.6975330343186971,-0.8446924806273649,-0.5899320929636516,1.1762265325173737
1799,45,158,75,0.2933480567161665,1.028345487149341,1.0508244831041174,0.3277335842587681,0.7316209080749415,-0.7987010639536839,-0.5884338485964875,1.1239497977388238
1800,48,148,71,0.3921894004858509,0.9644452885455275,0.9890153538914459,0.2964659359520858,0.6902656274472077,-0.816403363460669,-0.5906064551334311,1.2285032672959237
1801,46,169,79,0.4919668201654246,0.9606676665536323,0.9831466625084088,0.2946813747142847,0.6863128711568344,-0.9075290637443768,-0.5899320929636515,1.1239497977388238
1802,43,154,76,0.36035760150522145,0.9512677050734915,0.9800199092016939,0.29171947113471663,0.6840625755213063,-0.7987010639536839,-0.5691357061743897,1.4376102064101235
1803,45,163,73,0.44573406214760036,1.0084030210945099,1.0308820170492863,0.31786942643956273,0.7169048312490334,-0.8535729859941783,-0.5899320929636518,1.1239497977388238
1804,47,143,69,0.3144998096866903,0.9627926573912119,0.9873627227371303,0.2956123001837505,0.6887342548351838,-0.8334864906286794,-0.5906064551334316,1.2285032672959237
1805,45,157,80,0.4079300019041426,1.0561979731904827,1.0786769691452591,0.34199424765713626,0.7497081878309952,-0.7987010639536839,-0.56913570617439,1.1239497977388238
1806,43,150,82,0.5227373443768798,0.9914106294527499,1.0191172988853814,0.3114381500302117,0.710133869926412,-0.8507402022685544,-0.5691357061743896,1.3853334716315735
1807,44,140,81,0.48360809632678625,0.9595113686406511,0.9861725033777116,0.2942191703925956,0.6878745738423009,-0.798701063953684,-0.5906064551334314,1.3330567368530235
1808,43,154,81,0.5711746021850321,1.013769015334573,1.0383390806804915,0.32086990569870766,0.7207471046036414,-0.8446924806273649,-0.5691357061743896,1.2285032672959237
1809,44,150,80,0.4558663535717138,0.9665611888113039,0.9932223235483644,0.2981689183019627,0.6926924223712431,-0.7987010639536839,-0.5691357061743896,1.3330567368530235
1810,44,157,80,0.43890837411751576,1.0040749702853904,1.0286450356313088,0.3166311808429205,0.7166309631079892,-0.8340675744346284,-0.5691357061743894,1.2285032672959237
1811,45,145,80,0.48641287062022065,0.9687228111298849,0.9932928764758033,0.29792249752504807,0.6925103617411027,-0.798701063953684,-0.5955616764931162,1.2285032672959237
1812,45,163,79,0.4205425613394799,1.0205586038538879,1.0461742038953774,0.32591501825783276,0.7287122328761355,-0.8646774406739657,-0.5910560605264832,1.2807800020744737
1813,43,154,81,0.5403779643731997,1.0088882169906046,1.0365948864232362,0.3203099997579695,0.7201347878544717,-0.8521607931305266,-0.5691357061743896,1.3853334716315735
1814,44,168,78,0.4722011765056062,1.0267009253949266,1.049179921349703,0.32682549689290674,0.7284799613419349,-0.8446924806273648,-0.5899320929636516,1.1239497977388238
1815,45,132,83,0.42588323727666066,0.9098155320096113,0.9396132708333848,0.27274564214549524,0.6591428971094,-0.8321519097011805,-0.5737052693439786,1.4898869411886735
1816,45,178,79,0.4051797288192016,0.9747252910810651,0.9992953564269835,0.30214261244241714,0.695936147536173,-0.8446924806273649,-0.5987209842254275,1.2285032672959237
1817,44,160,80,0.4437988067536294,1.0018358128393308,1.0274514128808203,0.31613550546207647,0.7159791780155862,-0.8615524713338198,-0.5884338485964875,1.2807800020744737
1818,46,148,78,0.3959834962936388,0.9475673477126537,0.9721374130585722,0.28747053113823573,0.6785736043306686,-0.7987010639536839,-0.5955616764931162,1.2285032672959237
1819,43,172,78,0.4590866129427101,1.0338762089396156,1.062628413067818,0.3341468167320403,0.7375297946005914,-0.8446924806273647,-0.5899320929636518,1.4376102064101235
1820,45,155,83,0.5192122333775001,1.0286898145474057,1.0532598798933241,0.3283410918562202,0.7303058219479729,-0.8446924806273649,-0.5884338485964876,1.2285032672959237
1821,47,164,77,0.3995002628561378,0.9861776908190657,1.0117932908605551,0.30825588269979276,0.705450480169543,-0.8646774406739658,-0.5910560605264833,1.2807800020744737
1822,46,150,80,0.4960111057833885,1.0087668837051547,1.0364735531377862,0.3202709893033411,0.7215778860915564,-0.8459279122641694,-0.5691357061743894,1.3853334716315735
1823,44,74,86,0.41335215286747456,0.629349253216581,0.6978317757764814,0.1580421047679197,0.4921605271680718,-0.9341197465675706,-0.7757796293887613,3.4241261279950215
1824,5,159,77,0.46139093381512963,0.8524821497849436,0.9115548600847051,0.2595180860342876,0.6441067195298701,-0.7987010639536838,-0.45266112465056274,2.953635514988072
1825,46,140,81,0.3822172218314831,0.9563278787579834,0.9829890134950439,0.29433829285409496,0.6884206108142529,-0.798701063953684,-0.5737052693439785,1.3330567368530235
1826,45,165,78,0.43424838662012916,1.039574724375637,1.0620537203304135,0.3337376255886555,0.7375208740447954,-0.8446924806273648,-0.5899320929636518,1.1239497977388238
1827,43,155,76,0.39273927114767715,0.958784227334674,0.9864908967673055,0.29518082635637977,0.6884813688823378,-0.7987010639536839,-0.5691357061743897,1.3853334716315735
1828,48,146,76,0.36711953106896167,0.9551903351638993,0.9818514699009597,0.29246639134045127,0.6846679809154816,-0.7987010639536839,-0.5906064551334315,1.3330567368530235
1829,47,187,80,1.2580485333528597,0.8461794480203058,0.8749316521485082,0.236270060501373,0.6059667164661129,-0.9609119738422273,-0.6119269493068602,1.4376102064101235
1830,27,172,83,0.4228420111565508,0.9258710824888849,0.9514866825303744,0.2776730671562493,0.6652822736971751,-0.8446924806273648,-0.5667202102028246,1.2807800020744737
1831,45,160,78,0.4870295429124126,1.0129628516881066,1.037532917034025,0.32086662568155333,0.7205493325288902,-0.8446924806273648,-0.5691357061743896,1.2285032672959237
1832,47,90,75,0.3730341052317271,0.8347285492229949,0.8843914472626173,0.24279395290145445,0.6177191297162644,-0.8946278381883926,-0.7263832972713076,2.4831449019811225
1833,44,166,76,0.45472449028890605,1.0235361217531975,1.050197256490258,0.3272387132769159,0.7287580716874787,-0.8446924806273649,-0.5899320929636518,1.3330567368530235
1834,49,153,78,0.4138760712398689,0.9968097379533543,1.0213798032992727,0.3126236056749654,0.7115754609263725,-0.7987010639536839,-0.5955616764931163,1.2285032672959237
1835,46,159,66,0.3602283743497639,1.0242134628120807,1.0487835281579991,0.3270350549449499,0.7301105382852977,-0.7987010639536839,-0.5910560605264833,1.2285032672959237
1836,44,149,75,0.44200992875248535,0.9912779634688185,1.015848028814737,0.3095141637340193,0.7077770893130129,-0.7987010639536839,-0.5955616764931163,1.2285032672959237
1837,46,167,85,0.5446130360714377,0.9737893711474158,0.9952228324066213,0.30004762248371164,0.6934231642659416,-0.900271315143258,-0.5899320929636518,1.071673062960274
1838,45,154,81,0.3996541838889463,0.9906013702650702,1.0172625050021307,0.31036548829052824,0.7089346784135478,-0.7987010639536838,-0.5691357061743896,1.3330567368530235
1839,47,161,74,0.4903327023180309,0.982312042411956,1.0110642465401585,0.30746079710803165,0.7029181273571868,-0.8446924806273648,-0.5910560605264834,1.4376102064101235
1840,48,143,77,0.3445415491918152,0.9708244283931775,0.998531097825809,0.30126843289534766,0.6962606557776261,-0.7987010639536838,-0.5906064551334311,1.3853334716315735
1841,45,176,71,0.3961687118403837,0.9402408232711861,0.9658564233126755,0.28526117009184837,0.6735896712851016,-0.8446924806273647,-0.6096207498075199,1.2807800020744737
1842,44,166,74,0.45543910419145883,1.0113369079803842,1.0348614386307318,0.3194919904934559,0.7186509327660235,-0.8446924806273648,-0.5899320929636518,1.1762265325173737
1843,30,157,79,0.365178717200469,0.8630034130194444,0.8948922212343599,0.25082039923398924,0.6288382573218122,-0.8269171680848076,-0.5955616764931163,1.5944404107457733
1844,46,150,68,0.43170669919795673,0.9934831857586446,1.018053251104563,0.31103344966928903,0.7093380481647572,-0.7987010639536838,-0.5691357061743897,1.2285032672959237
1845,43,170,76,0.5054721630497176,0.9853227511449737,1.0109383511864631,0.30839068973498796,0.7036830497688288,-0.8878332506318686,-0.5899320929636518,1.2807800020744737
