trial,fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
157,50,298,15,228,58,49.06683574367655,0.9928546998494212,1.0257890427599077,0.31667441314956357,0.7197534280974593,-0.7987010639536839,-0.4098777360622623,1.6467171455243232
158,50,300,15,232,58,50.774096993840004,0.9893003747169621,1.0190981135407355,0.313550626002302,0.7155281186734311,-0.7987010639536839,-0.42191661637189193,1.4898869411886735
159,49,294,15,232,59,49.22178615828717,0.9942856880425124,1.0251289615618568,0.3163891407433479,0.7193610792507438,-0.7987010639536839,-0.38195886697429426,1.5421636759672235
160,49,297,15,231,59,48.20018441736475,1.0000503124789915,1.032984655389478,0.3204969972556502,0.7248073954378352,-0.7987010639536839,-0.3797471525819396,1.6467171455243232
161,49,298,15,233,59,49.00254711221595,0.998464022286587,1.0293072958059315,0.31858697629018895,0.7222441917863145,-0.7987010639536838,-0.4079073810055134,1.5421636759672235
162,49,284,15,231,59,49.03693391471194,0.9669539432032114,0.9957061473314138,0.30134432424239277,0.6993407140348415,-0.7987010639536839,-0.45461503319317675,1.4376102064101235
163,49,288,15,231,59,48.994454675331056,0.9842147432712558,1.0129669473994583,0.3101742006452035,0.7111604702092855,-0.7987010639536839,-0.4344083970361742,1.4376102064101235
164,49,284,15,227,59,49.148579695727015,0.9765632866300232,1.0063610254537967,0.3064997074014968,0.7063436891648572,-0.7987010639536838,-0.4354689098499078,1.4898869411886735
165,49,288,16,225,54,48.59926817616469,0.9751971919399255,1.007086000154841,0.30717873817187735,0.7070174311858951,-0.798701063953684,-0.5158289324121896,1.5944404107457733
166,49,273,18,221,56,50.7381679629,0.9237844799789364,0.9556732881938519,0.2813944728787978,0.6722153690060477,-0.7987010639536839,-0.5241238705945295,1.5944404107457733
167,49,289,15,229,53,48.670839628375965,1.0049266273301316,1.035769900849476,0.32152204367766934,0.7263636626870081,-0.7987010639536839,-0.41455290550023227,1.5421636759672235
168,48,286,17,241,53,49.6863707333744,0.9069858432218348,0.9357380473500373,0.27225030899811786,0.6592961389563918,-0.8182763495531953,-0.564601109932531,1.4376102064101235
169,49,289,14,230,50,52.376876838889245,1.0048537962562722,1.0346515350800458,0.3205458563325727,0.7252315035633368,-0.7987010639536839,-0.4163049604203004,1.4898869411886735
170,49,290,16,230,51,52.25556706618261,0.9695700855136513,1.0004133590329958,0.30389363574819206,0.7025306901174028,-0.7987010639536839,-0.5648551033485035,1.5421636759672235
171,49,280,14,229,55,48.94760101852744,0.9564831470245698,0.9852353511527723,0.29566003209374925,0.6919654438668316,-0.7987010639536838,-0.4369363654517825,1.4376102064101235
172,48,292,13,241,60,50.268314983810676,0.9554773286718518,0.9852750674956252,0.2964246563364259,0.6926730149003683,-0.798701063953684,-0.44763471832602186,1.4898869411886735
173,47,272,15,236,50,51.32491911120304,0.9648479676683519,0.9956912411876964,0.3009984450346035,0.6988190893417725,-0.7987010639536838,-0.42906467834212136,1.5421636759672235
174,49,285,14,226,56,48.81527648253072,0.9578855402398425,0.985592209672474,0.29594505521560466,0.6922983333194419,-0.7987010639536839,-0.45760968979356764,1.3853334716315735
175,50,293,17,220,58,49.92712253806664,0.9564316681985932,0.9872749417179376,0.2976427348462096,0.6942289003176748,-0.7987010639536839,-0.5232368737985436,1.5421636759672235
176,46,302,15,232,54,48.06583346305568,0.9814377253722264,1.0164631376738549,0.31214284171446316,0.7135707130807099,-0.7987010639536839,-0.4273057502894517,1.7512706150814232
177,46,300,16,247,53,48.14008667240229,0.9256250364729502,0.9616959834701497,0.2852232680550628,0.6769143201841341,-0.7987010639536839,-0.4554540352809958,1.8035473498599732
178,47,280,15,226,59,49.232290149210925,0.9711247813310807,1.0009225201548542,0.30384929121162085,0.7029401659122387,-0.798701063953684,-0.42376368265157593,1.4898869411886735
179,49,289,19,220,53,51.152944214563085,0.9444383994991231,0.9763272077140386,0.29192807563583023,0.6864655167797983,-0.7987010639536839,-0.5170973810953081,1.5944404107457733
180,46,295,13,243,56,48.5885310693699,0.9696377748718059,1.0004810483911504,0.30424888279337337,0.7031485942557747,-0.798701063953684,-0.44984404465222017,1.5421636759672235
181,48,303,15,234,64,49.61528400104029,0.9791587764133769,1.0100020499327214,0.3087622114500004,0.7090831553120642,-0.7987010639536839,-0.3973857196088353,1.5421636759672235
182,50,303,15,231,64,49.48268449702743,0.9783353718647055,1.008133110688479,0.30807846014963713,0.7081050970164753,-0.7987010639536839,-0.39061507274578033,1.4898869411886735
183,48,305,17,233,64,50.48380594626833,0.9516098411359656,0.98245311465531,0.2953356177223434,0.6907479641855483,-0.798701063953684,-0.49596796685473143,1.5421636759672235
184,47,309,15,238,61,49.619120301797,0.9710898126109422,1.0019330861302866,0.3048457305831189,0.7036962836036417,-0.798701063953684,-0.44513653151889976,1.5421636759672235
185,49,295,16,232,65,47.67204034514298,0.9567521337434379,0.9855043378716404,0.2965488496011133,0.6924442723996553,-0.7987010639536839,-0.5228007987155526,1.4376102064101235
186,48,302,13,245,60,51.728206023889115,0.9572026076325652,0.9901369505430516,0.29897897956534725,0.6959022686206358,-0.7987010639536838,-0.47454225598085287,1.6467171455243232
187,50,287,14,229,58,49.588069136769604,0.9618265528064024,0.9916242916301758,0.2991315781743482,0.6965801010660798,-0.798701063953684,-0.4317985930949769,1.4898869411886735
188,46,281,12,219,63,52.6758638836258,0.9500901695058919,0.9809334430252363,0.294211181670861,0.6899390936416359,-0.8078512352715712,-0.43014600973517314,1.5421636759672235
189,48,309,16,236,57,47.88661901259324,0.9530001358871982,0.9838434094065427,0.29596580793108185,0.691644661560514,-0.798701063953684,-0.5009676674622623,1.5421636759672235
190,49,292,17,250,51,50.972308972419896,0.9009228163652182,0.9317660898845627,0.27031837704525485,0.6566050869903416,-0.8171353242262384,-0.5827353489965426,1.5421636759672235
191,49,300,15,225,55,48.77623024481791,1.0005083971372375,1.030306135961011,0.31907561861465883,0.7231080327351311,-0.7987010639536838,-0.39319352123320483,1.4898869411886735
192,47,302,14,129,60,48.43533630678911,0.863451937700448,0.9172969745223545,0.26098119152512456,0.6459005461386191,-0.8926012685515577,-0.7318698792324848,2.692251841095322
193,50,296,15,227,49,49.87208639094831,0.9802783101472693,1.0163492571444688,0.3117763831789142,0.7132140265490816,-0.7987010639536839,-0.3788818955142268,1.8035473498599732
194,50,296,15,240,46,49.87727202603353,0.9420171474736531,0.9759970250797105,0.2915273426966214,0.6856721175579905,-0.798701063953684,-0.40044284086289494,1.6989938803028732
195,48,305,14,230,50,49.31313007392543,0.9765984988463977,1.0147605152347392,0.3106966397873545,0.7118585802920134,-0.7987010639536839,-0.4276226482359743,1.908100819417073
196,48,311,13,233,50,47.264807084518964,0.9637814923102159,1.0029890433941284,0.304935097256849,0.7040871104996388,-0.7987010639536838,-0.44918335180556634,1.960377554195623
197,45,305,14,220,65,50.548918824465794,0.9595784881879582,0.9935583657940157,0.30063686951998747,0.6984017545268048,-0.8110824989298414,-0.4115642108278479,1.6989938803028732
198,47,302,12,240,52,51.76330513684105,0.9684045983095954,1.0023844759156528,0.3046920362767853,0.7037449830421695,-0.7987010639536839,-0.3934427509741447,1.6989938803028732
199,50,309,18,232,49,46.774170921856744,0.9080016285637984,0.9440725755609979,0.27616230931243546,0.6646030081364604,-0.798701063953684,-0.5629348746454028,1.8035473498599732
200,48,298,16,209,45,50.13906117584944,0.968941112656804,1.0091941984362875,0.30835959434227256,0.7085204687160538,-0.798701063953684,-0.46079915962078066,2.012654288974173
201,49,292,15,228,57,49.06646740259659,0.990121466923837,1.0209647404431814,0.31399789166312875,0.7163446177784674,-0.7987010639536839,-0.4303177474384786,1.5421636759672235
202,50,293,14,228,56,49.27233389171124,0.9740770843579863,1.0038748231817598,0.30538508973180356,0.7049191410473896,-0.7987010639536838,-0.4095759695003013,1.4898869411886735
203,49,313,15,218,48,48.02172274037797,0.9518619352378386,0.996297159799606,0.3020911176646406,0.6999733622359265,-0.798701063953684,-0.4848995615073217,2.2217612280883725
204,47,295,13,236,62,49.47069548921216,0.981428729444426,1.0112264682681995,0.3093535969462038,0.7101067877929277,-0.7987010639536839,-0.45246519413708053,1.4898869411886735
205,46,289,13,240,62,50.97010267544589,0.9592480801098188,0.9900913536291632,0.2987468558390569,0.6958110697765001,-0.7987010639536839,-0.43864515192612064,1.5421636759672235
206,47,275,36,236,57,47.99211784715239,0.8548847153134407,0.8773637112682171,0.24304121391396283,0.6179359174862517,-0.8622910317365567,-0.5910560605264833,1.1239497977388238
207,50,297,16,223,61,50.08705469615484,0.964915260101754,0.9947129989255274,0.30129653888298336,0.6991289817222158,-0.798701063953684,-0.48632862205260374,1.4898869411886735
208,49,301,15,234,64,46.97419399945008,0.97247307600451,1.0043618842194255,0.30591532434830837,0.7052345927060619,-0.7987010639536839,-0.4051738510618835,1.5944404107457733
209,45,292,12,246,60,48.580520761226076,0.9403966748151237,0.9764676218123232,0.29206767292013125,0.6866425931402914,-0.7987010639536839,-0.44624971589164,1.8035473498599732
210,47,296,17,224,55,69.5660582432376,0.9547664242384267,0.9887463018444842,0.2987107871286494,0.6952562915419968,-0.7987010639536839,-0.4884495155319464,1.6989938803028732
211,48,307,14,230,52,49.28605438088472,0.9915433967915955,1.023432205006511,0.3152406973789743,0.7178860701709169,-0.7987010639536839,-0.4254879585199334,1.5944404107457733
212,48,305,13,230,58,49.426831630685555,0.9797332621528023,1.0126676050632888,0.3098701227784808,0.7109274636320237,-0.798701063953684,-0.4426328396209157,1.6467171455243232
213,48,312,13,237,58,47.51631323866157,1.0078502739001123,1.0418301515061696,0.32516973580301656,0.7310387491867124,-0.798701063953684,-0.3908687030197565,1.6989938803028732
214,48,313,13,225,58,47.63847516844525,0.9999188460397885,1.032853188950275,0.3204152252958441,0.7249489709743082,-0.7987010639536837,-0.3766500811204875,1.6467171455243232
215,49,313,13,218,54,47.53402225563758,0.9452934916533946,0.9824099733461651,0.2953897921951638,0.6911869760699879,-0.798701063953684,-0.4923957701656977,1.855824084638523
216,46,313,14,224,56,46.69239497566627,0.972428394123529,1.0053627370340155,0.30647532837515334,0.706213882584128,-0.798701063953684,-0.43553527743453835,1.6467171455243232
217,47,288,12,242,57,48.34045859415795,0.9492354259003455,0.981124234115261,0.2940457435414219,0.6895420667849136,-0.7987010639536838,-0.45346660064233,1.5944404107457733
218,48,310,13,215,52,47.32451770076615,0.9364357856288388,0.9787799407994643,0.29323844088495066,0.6883219582910775,-0.798701063953684,-0.45735876998918135,2.117207758531273
219,49,296,11,225,59,48.51629511465589,0.9854416997985239,1.0215126467957234,0.31436535483309247,0.7173893290568902,-0.7987010639536839,-0.37205437890424253,1.8035473498599732
220,46,282,12,238,59,48.34289501898576,0.9442712990366204,0.9772056419471069,0.29187172017965834,0.6866571119347641,-0.798701063953684,-0.43881889616154923,1.6467171455243232
221,49,294,11,226,55,48.84664476583184,0.9841468937800177,1.0170812366905042,0.31209680551937424,0.7143480366769029,-0.798701063953684,-0.3795036058597556,1.6467171455243232
222,49,297,11,222,55,47.736863920796544,0.9734092248149664,1.0084346371165949,0.308052246262732,0.7087788088201044,-0.798701063953684,-0.4539466969210112,1.7512706150814232
223,48,291,14,227,60,48.448638206656845,0.9610633150246496,0.992952123239565,0.2996713114630729,0.6972622121364735,-0.7987010639536839,-0.4577441922377872,1.5944404107457733
224,47,315,11,236,58,48.948322852377245,1.019866814326774,1.0538466919328313,0.33090950476730074,0.7389967709012958,-0.7987010639536839,-0.4077673101400143,1.6989938803028732
225,49,315,11,231,57,46.740713683049584,0.9969588989413736,1.031984311243002,0.3201241784213855,0.7246843749547416,-0.7987010639536839,-0.40516535431565437,1.7512706150814232
226,49,316,9,217,58,47.1445299030686,0.9574593080353205,1.002940067292659,0.30647540952430274,0.7078831550645494,-0.8323969187520899,-0.41164738593292305,2.2740379628669225
227,49,322,10,226,57,46.40798999224845,0.9873941160584224,1.027647201837906,0.31805693802106316,0.7221643160182472,-0.7987010639536839,-0.33680664489130263,2.012654288974173
228,49,322,11,224,57,46.486454300419794,0.9635270269328402,1.0027345780167527,0.30555190398803145,0.7052659953391825,-0.7987010639536838,-0.46347180399589893,1.960377554195623
229,50,315,9,211,58,46.41850004917087,0.9255651451006105,0.9762735778358039,0.29300314755351153,0.6894426381492511,-0.8414117115616773,-0.4359672197980652,2.5354216367596725
230,48,308,10,243,53,45.4570175411601,0.9187573365973568,0.9631925611591242,0.2853985505670893,0.6776238816194856,-0.7987010639536838,-0.44787321503835853,2.2217612280883725
231,49,328,8,229,56,48.72201014149356,0.9783379723629528,1.0154544540557233,0.31227303163946685,0.7149985164510304,-0.7987010639536839,-0.3348192103607859,1.855824084638523
232,48,320,10,236,60,47.52692086763168,0.9758349760817726,1.012951457774543,0.31064414823887976,0.7118277137541401,-0.798701063953684,-0.38103478329359497,1.855824084638523
233,49,308,11,221,55,48.861510483591836,0.975486122110382,1.0115570691075815,0.3097847208886897,0.7110240757648544,-0.7987010639536839,-0.38552402975246225,1.8035473498599732
234,50,316,11,228,58,50.43589748026252,0.9766626521210932,1.0085514603360086,0.30840334502914524,0.7091333043144494,-0.7987010639536839,-0.4215406294299828,1.5944404107457733
235,48,324,12,237,61,47.68863870369384,0.9890304425473958,1.0209192507623113,0.31449786017035963,0.7167841499635922,-0.7987010639536838,-0.4032115881779903,1.5944404107457733
236,48,308,12,237,61,47.638974244912866,0.9670199162832324,0.9999542591937188,0.3036350298307937,0.7023661387229428,-0.7987010639536838,-0.47259037378709745,1.6467171455243232
237,49,324,11,249,59,46.04850713563702,0.9665522866471807,1.0078509071222352,0.30854014362781723,0.7084180472653687,-0.7987010639536838,-0.37269545943132554,2.064931023752723
238,47,300,12,232,56,47.00669872339761,1.0015827879049644,1.0345171308154508,0.32085675310740047,0.7257747396837033,-0.7987010639536839,-0.38965252994157384,1.6467171455243232
239,47,313,12,242,62,46.93440133817271,0.9713929345481807,1.0043272774586671,0.306043412566529,0.705520485256099,-0.7987010639536839,-0.38755096236368924,1.6467171455243232
240,47,301,13,232,57,47.87774355011494,1.0014166673586988,1.0322599408780433,0.3197141925881717,0.7239600604780521,-0.7987010639536838,-0.37999257363332084,1.5421636759672235
241,47,302,13,233,58,47.95499391113596,0.985390800314022,1.0172796085289375,0.3123348824575094,0.7140258617123374,-0.7987010639536838,-0.3760682257981306,1.5944404107457733
242,47,301,12,234,57,46.77805862807704,0.9860548081613674,1.0210802204629958,0.3140715191868917,0.7164527268712908,-0.7987010639536839,-0.41086409814438807,1.7512706150814232
243,47,302,12,235,57,45.81736331920582,0.9869282121174736,1.021953624419102,0.31452872715571023,0.7170775118219497,-0.7987010639536839,-0.38977259756833893,1.7512706150814232
244,48,301,12,238,56,46.664568485326306,0.9696842456448661,1.0057551926420656,0.3064574258550632,0.7062514316799171,-0.7987010639536839,-0.40905961542568703,1.8035473498599732
245,47,306,10,245,53,45.472206625769054,0.9036133586381313,0.9480485831998987,0.27777958316692253,0.6671593518142965,-0.798701063953684,-0.43785353035337227,2.2217612280883725
246,48,299,12,233,57,45.998513138105665,0.9931426520305948,1.0281680643322233,0.31772392324933785,0.7213504248272823,-0.7987010639536839,-0.3795347176142877,1.7512706150814232
247,48,307,12,236,55,45.83762432518945,0.9770147462252073,1.0151767626135488,0.3110964465618524,0.7125296515001909,-0.7987010639536838,-0.46117091764932694,1.908100819417073
248,46,301,13,233,57,46.495964786093865,0.9835100157865255,1.016444358697012,0.3119333279095282,0.7135540087860427,-0.7987010639536839,-0.4104205162847284,1.6467171455243232
249,47,312,13,75,61,47.10908746231039,0.7391213129091275,0.82015025181588,0.2191244598596802,0.5870315086210133,-0.924309564804048,-0.7077487879412614,4.051446945337621
250,45,299,12,240,52,45.24887083994473,0.932542038845333,0.9727951246248165,0.2897175784102164,0.6836845622646442,-0.7987010639536839,-0.43098786359845787,2.012654288974173
251,48,311,14,231,57,53.437132877151136,1.019735236091024,1.0537151136970813,0.3308626291005683,0.7384603879116699,-0.7987010639536839,-0.43416987397502405,1.6989938803028732
252,50,316,14,249,54,52.97560889125927,0.9686991069065917,1.0047700539037911,0.3065601156964939,0.7056093047814318,-0.7987010639536839,-0.46072826989552207,1.8035473498599732
253,48,308,14,230,56,51.50216114016558,0.9962365955620394,1.0291709384725258,0.3181122409295276,0.7216988763648692,-0.7987010639536838,-0.4621385564818833,1.6467171455243232
254,48,310,14,230,56,54.086619902805005,1.0090022607491007,1.0408910689640163,0.32434170889786973,0.7297629019738432,-0.7987010639536838,-0.449726520030578,1.5944404107457733
255,50,310,14,229,52,52.562159018683964,0.9714573964225407,1.0033462046374562,0.30524568693955745,0.7044825999697765,-0.798701063953684,-0.42002244475150174,1.5944404107457733
256,48,308,14,221,55,53.906215051698574,0.9655330985677076,0.9995129761737651,0.30348300545795626,0.7020799021820008,-0.7987010639536839,-0.47236676626479546,1.6989938803028732
257,48,314,14,229,60,53.46199989298942,1.016880450720806,1.0508603283268634,0.3294893124017273,0.7367412909918104,-0.7987010639536838,-0.4504595000905146,1.6989938803028732
258,48,312,14,243,60,54.726379437083935,0.9922557603776139,1.0272811726792423,0.31806747078753794,0.7211005239278516,-0.7987010639536839,-0.4720191396865735,1.7512706150814232
