base_enter,spread,s4_gap,base_exit,exit_decay,min_sortino,NDX 40yr_sortino,NDX 40yr_cagr,NDX 40yr_sharpe,NDX 40yr_mdd,QQQ 27yr_sortino,QQQ 27yr_cagr,QQQ 27yr_sharpe,QQQ 27yr_mdd,TQQQ 15yr_sortino,TQQQ 15yr_cagr,TQQQ 15yr_sharpe,TQQQ 15yr_mdd
148,4,6,140,3,0.9918729925074802,0.9918729925074802,0.2372629779995954,0.6975304415391449,-0.5453884441071928,1.2598227508355488,0.30149289892563114,0.8872026040465121,-0.5749213815342655,1.5727537491463222,0.43235436474517197,1.104264120570017,-0.34042914322402085
148,4,6,140,4,0.9710679491088484,0.9710679491088484,0.23126717271587793,0.6833875008483256,-0.5754943437173892,1.2501277885221755,0.29871383580980937,0.880575517832211,-0.5749213815342649,1.5907074958374636,0.44012034922469634,1.1164663180405416,-0.34042914322402085
148,4,6,140,5,0.978684484677845,0.978684484677845,0.2338028694823273,0.6887490379942424,-0.5754943437173891,1.2455860924749076,0.29760785698483216,0.8776670118913873,-0.5749213815342649,1.5608151010944764,0.42976607326627847,1.0966148093507762,-0.34042914322402085
148,4,6,140,6,0.9602934559242433,0.9602934559242433,0.22890358941371702,0.6767891972111408,-0.5754943437173887,1.2341457075248485,0.29464678052002724,0.8700010813992316,-0.5749213815342649,1.5493750219705527,0.42665389687301136,1.0894735488954055,-0.34042914322402085
148,4,6,140,7,0.970176694520992,0.970176694520992,0.23209932930685384,0.6836650410879078,-0.5755840245286883,1.2095687963532589,0.28762155532105216,0.854013867421517,-0.574921381534266,1.5177740583477157,0.41571816706241704,1.0687483089350307,-0.3404291432240212
148,6,0,115,3,1.020085190818107,1.020085190818107,0.23315476167771365,0.7119559346506612,-0.528690464618472,1.2682182631443153,0.2931501220235626,0.8879594916130512,-0.5704157646179036,1.6612436556964245,0.458158525857423,1.1565329606425052,-0.33629843814491933
148,6,0,115,4,1.0026112840293655,1.0026112840293655,0.22900793469928193,0.7010009922502394,-0.5286904646184718,1.2636974574345563,0.2918874234311071,0.8849025053777417,-0.5704157646179036,1.5844543055210365,0.4335589254754044,1.111772020515318,-0.33629843814491933
148,6,0,115,5,1.0261485936576211,1.0261485936576211,0.23631261540795134,0.7172470596639129,-0.5286904646184724,1.2653396797480068,0.29230302248534135,0.8854960080801388,-0.5704157646179036,1.5844543055210365,0.4335589254754044,1.111772020515318,-0.33629843814491933
148,6,0,115,6,1.0257534884753334,1.0257534884753334,0.2362103509322555,0.7169865374498823,-0.5286904646184724,1.2652273246069845,0.29226935971347157,0.8854169062243022,-0.5704157646179036,1.5875625677320129,0.4345259113428275,1.1130076334775385,-0.33629843814491933
148,6,0,115,7,0.9942750618397035,0.9942750618397035,0.22801125174203252,0.6968643128621201,-0.5286904646184729,1.2645762645414926,0.2920982849353364,0.884992994398446,-0.5704157646179036,1.5811469478795408,0.43299168175383507,1.1095199148798123,-0.33629843814491933
148,6,0,115,8,0.9880317484431312,0.9880317484431312,0.22640732160320476,0.6927114567709214,-0.5286904646184717,1.264412282620505,0.29205116569690204,0.8848805162474328,-0.5704157646179036,1.5807314081775734,0.43284105633537817,1.1092335629865733,-0.33629843814491933
148,6,0,120,3,1.0399569460858,1.0399569460858,0.2422987572206019,0.7260791863547201,-0.5286904646184725,1.2649336496655341,0.2933582751590684,0.882750267571153,-0.5704157646179033,1.5647243943704343,0.42865887067108543,1.0988734720980884,-0.34042914322402107
148,6,0,120,4,1.0105098796863718,1.0105098796863718,0.23440828958387439,0.7071086286154741,-0.528690464618472,1.2619009460434008,0.2926406247533815,0.8809081689738536,-0.5704157646179033,1.5647243943704343,0.42865887067108543,1.0988734720980884,-0.34042914322402107
148,6,0,120,5,1.0089097399125906,1.0089097399125906,0.23418172421913797,0.7061548461732682,-0.528690464618472,1.26061374862598,0.29240116818368733,0.8800623919022648,-0.5704157646179033,1.5619322656855317,0.4278261178206051,1.0971563836816074,-0.34042914322402107
148,6,0,120,6,1.0101655493130681,1.0101655493130681,0.23454747316555968,0.7068798862891112,-0.5286904646184721,1.2600756734741534,0.29234163835733096,0.8797008491299694,-0.5704157646179033,1.5599004017671925,0.4273782852531889,1.095821308738859,-0.34042914322402107
148,6,0,120,7,1.0138543138794958,1.0138543138794958,0.23514707650134303,0.7091202453569061,-0.5286904646184721,1.2534359356754337,0.2905147338325138,0.8761957684445374,-0.5704157646179033,1.584934789161981,0.4338798590787283,1.109798216130238,-0.34042914322402107
148,6,0,120,8,1.0122500854858019,1.0122500854858019,0.23486737781075107,0.7080325561522941,-0.5286904646184718,1.2531456081900048,0.2904323656082961,0.8759959425221114,-0.5704157646179033,1.584934789161981,0.4338798590787283,1.109798216130238,-0.34042914322402107
148,6,0,125,3,1.0162960680478514,1.0162960680478514,0.23771952325420065,0.7118806868270143,-0.5313577596493763,1.2927272015917592,0.3051580867046366,0.9019778406287585,-0.5727941231423048,1.535388825481157,0.42093181338301866,1.081053066872909,-0.3404291432240214
148,6,0,125,4,1.0238803231420583,1.0238803231420583,0.2391862229780939,0.7163950977948392,-0.5313577596493761,1.2913157078926922,0.3047834795165201,0.9010688361811404,-0.5727941231423048,1.5641620418675988,0.42822454171859237,1.09712959001659,-0.3404291432240214
148,6,0,125,5,1.0215709472471237,1.0215709472471237,0.23854221344399118,0.7148177964920234,-0.5313577596493759,1.2854071131787705,0.3031121932955858,0.8980394496393791,-0.5727941231423048,1.5626235994747215,0.4277181559595651,1.0961157350100066,-0.34042914322402085
148,6,0,125,6,1.0034418203947628,1.0034418203947628,0.23372745918095617,0.7032189642968445,-0.5313577596493759,1.2623630223065057,0.29687281615239836,0.8839924936325887,-0.5727941231423048,1.5626235994747215,0.4277181559595651,1.0961157350100066,-0.34042914322402085
148,6,0,125,7,0.9999419859310372,0.9999419859310372,0.23252536089604026,0.7001164001946595,-0.5313577596493764,1.2568699073258782,0.2952854547930659,0.8801830879407281,-0.5727941231423048,1.527963286685056,0.4164233405695503,1.0748857659153404,-0.34042914322402085
148,6,0,125,8,1.009066890141961,1.009066890141961,0.23540144179407796,0.7065112726059943,-0.5313577596493766,1.2795783078183616,0.30207913410620524,0.8946573831009433,-0.5727941231423045,1.5218680453623001,0.41448054755812236,1.0708523149542575,-0.34042914322402085
148,6,0,130,3,0.98972188756029,0.98972188756029,0.23200371788188612,0.6956693297728773,-0.5313577596493764,1.284234420082039,0.3035312269681283,0.8973480238977587,-0.5727941231423045,1.5495930500625577,0.42522787261321127,1.0876332668510984,-0.34306861829678015
148,6,0,130,4,0.9626825444829571,0.9626825444829571,0.22459521857664355,0.6778501625872378,-0.5313577596493764,1.2531409810003098,0.29528675853942565,0.8782981235152317,-0.5727941231423045,1.5102198129762812,0.41249126813982206,1.063754089461464,-0.34306861829678004
148,6,0,130,5,0.9678554246795305,0.9678554246795305,0.22580586165664074,0.6808220627191133,-0.5313577596493761,1.2498195735947155,0.2943361487310727,0.8759779171568454,-0.5727941231423045,1.5085138584090099,0.4118625579200643,1.0625518366218583,-0.34306861829678004
148,6,0,130,6,0.9811050196146994,0.9811050196146994,0.22963023192923826,0.689709928855884,-0.5313577596493757,1.269330541036546,0.30025683186945584,0.8888822308188334,-0.5727941231423048,1.5363649760780205,0.42215481120913223,1.0808900823078136,-0.34407572075232795
148,6,0,130,7,0.9804848940011988,0.9804848940011988,0.2301199404148213,0.6894462831565639,-0.5360754906794015,1.2664380339924466,0.29961111305872934,0.8871716264483666,-0.5727941231423048,1.53496489284907,0.42170627396042293,1.0799940610968968,-0.34407572075232795
148,6,0,130,8,1.0000688349385722,1.0000688349385722,0.23581097469086276,0.702231088956353,-0.5360754906794029,1.2921453350140943,0.3074477666420663,0.9039826735501705,-0.5727941231423048,1.530577731207743,0.420667287829265,1.0773560016678627,-0.34407572075232784
148,6,0,135,3,0.9735526756219749,0.9735526756219749,0.23134170287048272,0.6865902049888942,-0.5335912200252496,1.258656495006874,0.2991825749918944,0.8828151540900758,-0.5749213815342664,1.5039526029183719,0.4115691640528001,1.0601493336730652,-0.34499804555913016
148,6,0,135,4,0.9648240321055085,0.9648240321055085,0.2294500623102349,0.6813863512238971,-0.5410198834310496,1.258502682643306,0.29913670564839046,0.8827087459971885,-0.5749213815342664,1.532105136866615,0.42200349441374185,1.0787170338622012,-0.3449980455591303
148,6,0,135,5,0.9860936687290159,0.9860936687290159,0.2356582512076617,0.6951346813496802,-0.5410198834310486,1.25712597340519,0.2987583052769882,0.8818092549334551,-0.5749213815342658,1.531871281397043,0.42191855021370395,1.0785545188344074,-0.3449980455591307
148,6,0,135,6,0.9953104399977357,0.9953104399977357,0.23839623873300786,0.7009058500700139,-0.5410198834310492,1.2845235002253026,0.3070865006540944,0.8996881895707427,-0.5749213815342658,1.5734357243700656,0.4374709219551427,1.1056741199987012,-0.3449980455591304
148,6,0,135,7,0.9980590913600469,0.9980590913600469,0.23932594955392128,0.7029061215415252,-0.5410198834310492,1.2868986780542153,0.3078974714443261,0.9010908398638263,-0.5749213815342656,1.5756541508686392,0.438293979303074,1.1069498043473762,-0.3449980455591303
148,6,0,135,8,0.9926375153424075,0.9926375153424075,0.23819375465433268,0.6995980635327629,-0.5441331792138999,1.2855977246124681,0.30787821685364936,0.9004593383596602,-0.5749213815342656,1.5735691114236685,0.43851065295462144,1.1062973701884065,-0.3449980455591303
148,6,0,140,3,0.9969922450876555,0.9969922450876555,0.23981071229226125,0.7011775217483752,-0.5896433198894548,1.2621625112960446,0.30368016445306667,0.889099404719913,-0.574921381534266,1.488767754174043,0.407466657374175,1.0496652619375335,-0.345500963117922
148,6,0,140,4,0.9978719122559111,0.9978719122559111,0.2400373917759675,0.7015634994329041,-0.5896433198894548,1.263732636237431,0.3041680695470941,0.890141575386918,-0.574921381534266,1.528623541391591,0.4222461793862018,1.075868523061073,-0.345500963117922
148,6,0,140,5,1.0043640878011404,1.0043640878011404,0.24229477074817196,0.7061821008242298,-0.5896433198894548,1.2634490060843706,0.3043892329796021,0.8901845832495909,-0.574921381534266,1.528623541391591,0.4222461793862018,1.075868523061073,-0.345500963117922
148,6,0,140,6,1.0014932022092078,1.0014932022092078,0.24181319047139893,0.7044012706996826,-0.5896433198894551,1.2547905602034886,0.30212883200235985,0.8844339129694563,-0.574921381534266,1.5223862221841569,0.42112657040488677,1.0724661251685312,-0.34550096311792133
148,6,0,140,7,1.0128457614810031,1.0128457614810031,0.24536818297705132,0.7121829179459271,-0.5920130027491511,1.2457474415051717,0.2997968992015436,0.8787613523578328,-0.5749213815342663,1.5132102279571462,0.4183640388640568,1.0662961519838459,-0.345500963117922
148,6,0,140,8,1.0001413869251734,1.0001413869251734,0.24162077929241121,0.7035383388898352,-0.5920130027491496,1.2424487770443218,0.2989814136620845,0.8766590018114093,-0.5749213815342662,1.5155013870318068,0.41948052263200264,1.0680636447103866,-0.35017281441248527
148,6,2,115,3,1.0226609517380685,1.0226609517380685,0.2338802529065278,0.7137500820928738,-0.5286904646184718,1.3360706721729758,0.3128200255262392,0.9301330631056683,-0.5704157646179031,1.6616862949242275,0.4583264842711252,1.1568417914398643,-0.33629843814491933
148,6,2,115,4,1.0051777473399848,1.0051777473399848,0.22973098626140254,0.7027918333507303,-0.5286904646184716,1.2805579221880077,0.2983586840421131,0.8976077951986158,-0.5704157646179036,1.5848938047004657,0.43372405037698547,1.112080990968824,-0.33629843814491933
148,6,2,115,5,1.0287035856593667,1.0287035856593667,0.23703996446941922,0.7190294099139124,-0.5286904646184721,1.2819234132710224,0.2986962232272661,0.8980025824216871,-0.5704157646179031,1.5848938047004657,0.43372405037698547,1.112080990968824,-0.33629843814491933
148,6,2,115,6,1.0283083643680677,1.0283083643680677,0.2369376398293528,0.7187688455501766,-0.5286904646184721,1.2869042261079569,0.3001492560466157,0.9011390384022032,-0.5704157646179029,1.5880021161222624,0.4346911476269568,1.1133163792999035,-0.33629843814491933
148,6,2,115,7,0.9968233831550394,0.9968233831550394,0.22873371693432665,0.6986468378205603,-0.5286904646184722,1.2862556100807545,0.2999771381024352,0.9007166982568393,-0.5704157646179029,1.5815856947788607,0.433156741317283,1.1098283728327627,-0.33629843814491933
148,6,2,115,8,0.990577967337482,0.990577967337482,0.2271288431692131,0.6944930863458134,-0.5286904646184714,1.2817994882609571,0.2990626542225241,0.8982236293255346,-0.5704157646179031,1.5811701498939124,0.43300609854899363,1.1095420182211202,-0.33629843814491933
148,6,2,120,3,1.0426943265259139,1.0426943265259139,0.243092538340411,0.7279869870507932,-0.5286904646184726,1.2822625670583012,0.30037685688907656,0.8960287747362753,-0.570415764617903,1.5651612373595027,0.4288234311584296,1.0991808204070606,-0.34042914322402107
148,6,2,120,4,1.0132416629653709,1.0132416629653709,0.23519702899837736,0.7090167850888608,-0.5286904646184718,1.2792088563150046,0.2996445649736257,0.8941684288941576,-0.5704157646179036,1.5651612373595027,0.4288234311584296,1.0991808204070606,-0.34042914322402107
148,6,2,120,5,1.0116378445062189,1.0116378445062189,0.23497031886708775,0.7080608868051532,-0.5286904646184718,1.2779252683009303,0.2994038109516719,0.8933228055637615,-0.5704157646179036,1.5623689094515176,0.42799058238707,1.0974636571335905,-0.34042914322402107
148,6,2,120,6,1.0128930949946975,1.0128930949946975,0.2353363015130172,0.7087851265569491,-0.5286904646184724,1.2773871579208185,0.2993439585736819,0.8929598143815999,-0.5704157646179036,1.5603367044842757,0.4275426982359294,1.0961283661882284,-0.34042914322402107
148,6,2,120,7,1.0165891259094189,1.0165891259094189,0.23593628797226773,0.7110296321899245,-0.5286904646184722,1.2869638866836244,0.3009195232590536,0.898611751136275,-0.5704157646179036,1.5853737177925125,0.43404502094714004,1.1101061436898834,-0.34042914322402107
148,6,2,120,8,1.014981742392995,1.014981742392995,0.23565641056497166,0.7099398397751902,-0.5286904646184721,1.2866735545956596,0.3008364909401098,0.8984122327176193,-0.5704157646179036,1.5853737177925125,0.43404502094714004,1.1101061436898834,-0.34042914322402107
148,6,2,125,3,1.0190016154845896,1.0190016154845896,0.23851037841964962,0.7137724970200552,-0.5313577596493761,1.2840750255252966,0.3052335754847033,0.9009958029188054,-0.5727941231423044,1.5358224088924257,0.42109548382702244,1.0813588806581047,-0.3404291432240214
148,6,2,125,4,1.02659641527904,1.02659641527904,0.23997801530824825,0.718292158790423,-0.531357759649376,1.2826784867163905,0.30485894662975555,0.900089383050834,-0.5727941231423044,1.5645989084186382,0.4283890521776299,1.0974365752969317,-0.3404291432240214
148,6,2,125,5,1.0242866844768574,1.0242866844768574,0.23933359427682577,0.7167147109023881,-0.5313577596493769,1.2968772127758614,0.3074383485250023,0.908345667939152,-0.5727941231423044,1.5630603972667096,0.42788260809041145,1.0964226884611608,-0.34042914322402085
148,6,2,125,6,1.0061531543689832,1.0061531543689832,0.23451576357102,0.7051157162818397,-0.5313577596493761,1.2738582899202184,0.3011782574983939,0.8942923915560691,-0.5727941231423044,1.5630603972667096,0.42788260809041145,1.0964226884611608,-0.34042914322402085
148,6,2,125,7,1.002654592297766,1.002654592297766,0.23331289719153991,0.7020122907090481,-0.5313577596493766,1.2683723006424983,0.2995856263152654,0.8904770354689915,-0.5727941231423044,1.5283987331132616,0.41658649170380246,1.0751926115132822,-0.34042914322402085
148,6,2,125,8,1.0117754009711184,1.0117754009711184,0.2361908157946404,0.7084043308686322,-0.5313577596493767,1.275217521420559,0.3025878033740932,0.8949843859247958,-0.5727941231423046,1.5223031455884461,0.4146434749111969,1.0711589827460417,-0.34042914322402085
148,6,2,130,3,0.9923988730068752,0.9923988730068752,0.2327909208675647,0.6975476737565208,-0.5313577596493764,1.2956790408910155,0.30785877333234013,0.9076219364195327,-0.5727941231423042,1.550027228311639,0.42539203790004665,1.087938553489357,-0.34306861829678015
148,6,2,130,4,0.9653543130884562,0.9653543130884562,0.22537768781624057,0.6797281173996588,-0.5313577596493759,1.2627174269168577,0.29912791837041386,0.8874008700933469,-0.5727941231423042,1.5106523252064112,0.4126539663571682,1.0640592399299977,-0.34306861829678015
148,6,2,130,5,0.9705305621789242,0.9705305621789242,0.22658910445059766,0.6827005408489585,-0.5313577596493756,1.243794708079771,0.2943844531014532,0.8751940107614861,-0.5727941231423046,1.50894635575079,0.41202518371924146,1.0628569743239538,-0.34306861829678015
148,6,2,130,6,0.9837796111825239,0.9837796111825239,0.2304159183486918,0.6915868597368844,-0.5313577596493755,1.2631938586738536,0.3003053571985659,0.888075997870148,-0.5727941231423044,1.5367974494464443,0.42231862252449637,1.0811948760521484,-0.34407572075232773
148,6,2,130,7,0.9831477253517409,0.9831477253517409,0.23090593973916018,0.6913154549151119,-0.536075490679401,1.2603292903882208,0.29965961428974053,0.8863698675619796,-0.5727941231423044,1.5353972913631522,0.4218700336108936,1.0802988256677668,-0.3440757207523276
148,6,2,130,8,1.0027299573187232,1.0027299573187232,0.2366006103671936,0.7040964721542765,-0.5360754906794012,1.2819969283670538,0.30637938622227234,0.9005330070214871,-0.5727941231423048,1.5310095032150326,0.42083092780381626,1.077660447646206,-0.34407572075232795
148,6,2,135,3,0.9761615652073513,0.9761615652073513,0.23212848285403442,0.6884270080589782,-0.53359122002525,1.2507766194172922,0.2987680813737268,0.8808807888370754,-0.5749213815342661,1.5043835701341954,0.41173175605731904,1.0604536226058445,-0.3449980455591303
148,6,2,135,4,0.96742292000387,0.96742292000387,0.2302356336082323,0.6832186771340014,-0.5410198834310489,1.2506238678959036,0.29872222666446313,0.8807746274079853,-0.5749213815342661,1.532536087277481,0.4221672882996368,1.0790209849496986,-0.34499804555913016
148,6,2,135,5,0.9886920725833576,0.9886920725833576,0.23644778929956134,0.6969633499548644,-0.5410198834310496,1.2431123556246229,0.2967895157975915,0.8759113175463074,-0.5749213815342649,1.5323022278370355,0.42208233431527664,1.0788584674387736,-0.3449980455591306
148,6,2,135,6,0.997907373387651,0.997907373387651,0.2391875262936174,0.7027316139203851,-0.5410198834310485,1.2703056380504776,0.3051050864520115,0.8937492818715156,-0.5749213815342649,1.57386659824558,0.4376364974611757,1.105977480223424,-0.3449980455591304
148,6,2,135,7,1.0006546689416302,1.0006546689416302,0.2401178311639831,0.7047311039198242,-0.5410198834310485,1.2726734073263253,0.30591482789052127,0.8951539703000226,-0.5749213815342656,1.5760850016428882,0.43845964961320716,1.1072530733520611,-0.3449980455591304
148,6,2,135,8,1.0005194997152678,1.0005194997152678,0.24058768905945715,0.7050715985413448,-0.5441331792138997,1.2714144649601038,0.3058956024879045,0.8945334777536711,-0.5749213815342656,1.5739990110390512,0.4386763482223719,1.106600192157285,-0.3449980455591303
148,6,2,140,3,0.9995709760955133,0.9995709760955133,0.24060290364706627,0.7029881947145871,-0.5896433198894551,1.2543940422125504,0.3010606544248826,0.8827070897709355,-0.5749213815342658,1.4891968223714758,0.4076287768302693,1.049968258967587,-0.3455009631179219
148,6,2,140,4,1.0004506052449678,1.0004506052449678,0.24082972797024293,0.7033735500595274,-0.5896433198894548,1.2559645715476668,0.30154757916167085,0.8837489637457113,-0.5749213815342658,1.5290526078321383,0.42241000122583583,1.0761710327270995,-0.345500963117922
148,6,2,140,5,1.0069385334744756,1.0069385334744756,0.24308854932077884,0.707989322922793,-0.5896433198894548,1.25512763167278,0.3016164474563736,0.8834342399897981,-0.5749213815342655,1.5290526078321383,0.42241000122583583,1.0761710327270995,-0.345500963117922
148,6,2,140,6,1.0093146374831257,1.0093146374831257,0.244214122724717,0.7098221294688828,-0.5896433198894546,1.2450556195306122,0.2990949121838753,0.8769563906310486,-0.5749213815342655,1.5228140499768412,0.4212902632820348,1.0727680351977456,-0.34550096311792156
148,6,2,140,7,1.0193579478898576,1.0193579478898576,0.2473805280552337,0.7166922683571211,-0.592013002749149,1.236034425214347,0.2967684127142054,0.87129831201226,-0.5749213815342653,1.5136372627279726,0.4185274135382062,1.0665975760449597,-0.3455009631179221
148,6,2,140,8,1.016931420156589,1.016931420156589,0.24670938962140232,0.7147718478887437,-0.5920130027491497,1.2391492637679555,0.29795180786294106,0.8735808670288209,-0.5749213815342658,1.5159281754908591,0.41964402590866,1.0683649415421286,-0.3501728144124856
148,6,4,115,3,1.0209886256171639,1.0209886256171639,0.23349279354557972,0.7125626993699943,-0.5286904646184722,1.3384206290211735,0.313819331810989,0.9318898067472449,-0.5704157646179029,1.6624986361960357,0.45863461312000586,1.1574076420000676,-0.33629843814491933
148,6,4,115,4,1.0061115345495115,1.0061115345495115,0.23003179717270283,0.7033551409224641,-0.5286904646184721,1.2829594568129308,0.29934698248942104,0.8993949897167336,-0.5704157646179039,1.5857003832862555,0.4340269809937025,1.1126471321471505,-0.33629843814491933
148,6,4,115,5,1.0258877141203429,1.0258877141203429,0.23702023810013695,0.7169900533580059,-0.5835582504516675,1.2824391545937948,0.29936623218275926,0.8983825573976725,-0.5704157646179038,1.5857003832862555,0.4340269809937025,1.1126471321471505,-0.33629843814491933
148,6,4,115,6,1.0277059336077385,1.0277059336077385,0.23775316027239568,0.7180817221875136,-0.5835582504516676,1.2828011823546093,0.30130404486298534,0.8981582270007441,-0.5704157646179036,1.5888087850208348,0.43499428258101913,1.1138821085566522,-0.33629843814491933
148,6,4,115,7,0.9960702584570751,0.9960702584570751,0.22946417284894127,0.6978478021308104,-0.5835582504516671,1.281919971676205,0.30110495069623244,0.8975749464694419,-0.5704157646179037,1.5823908927636063,0.4334595520676401,1.1103935781799286,-0.33629843814491933
148,6,4,115,8,0.9894169509493845,0.9894169509493845,0.22774041389057031,0.6934264558678177,-0.5851611720657706,1.277532097926931,0.3001896734435714,0.8951155604315435,-0.5704157646179031,1.5819753383667352,0.4333088774701388,1.1101072188194407,-0.33629843814491933
148,6,4,120,3,1.0428118851116344,1.0428118851116344,0.24391907606120644,0.7279824408218393,-0.587451850356312,1.2795260959015944,0.30124715650325196,0.8942233783327156,-0.5704157646179031,1.565962941246168,0.4291253263265178,1.099744003966987,-0.34042914322402107
148,6,4,120,4,1.0159994929971914,1.0159994929971914,0.23694598067813022,0.7106087461233641,-0.5862041950404723,1.2796536248212134,0.30204338673564224,0.8943989300855598,-0.5704157646179036,1.565962941246168,0.4291253263265178,1.099744003966987,-0.34042914322402107
148,6,4,120,5,1.0171164362532796,1.0171164362532796,0.23750809451703403,0.7113518039787371,-0.5862041950404718,1.2783885721351997,0.3018021883414326,0.8935654729844104,-0.5704157646179036,1.5631702477195888,0.4282923015830855,1.098026705075085,-0.34042914322402107
148,6,4,120,6,1.0374855434833903,1.0374855434833903,0.24334896044410192,0.7247517399958588,-0.5862041950404732,1.3100028133968804,0.3114664035115282,0.9141199951766724,-0.5704157646179034,1.5611374168518815,0.4278443227987958,1.096691019977847,-0.34042914322402107
148,6,4,120,7,1.0412922250646186,1.0412922250646186,0.24403307405804564,0.7270095270951514,-0.5862041950404717,1.319703497471312,0.31322220728281747,0.919786003254442,-0.5704157646179033,1.5861792492943814,0.43434801938151857,1.1106703784785181,-0.34042914322402107
148,6,4,120,8,1.0379897064715653,1.0379897064715653,0.2433921487615316,0.7248280604099476,-0.5862041950404724,1.3164218032613106,0.3124944656122526,0.9176774659203445,-0.5704157646179029,1.5861792492943814,0.43434801938151857,1.1106703784785181,-0.34042914322402107
148,6,4,125,3,1.0250280322055756,1.0250280322055756,0.2413849160011674,0.7174073808534179,-0.5833966304286293,1.2880758261472889,0.3090877400725851,0.9032600633674164,-0.5727941231423039,1.5366181307300346,0.42139574616217423,1.0819192704519758,-0.3404291432240214
148,6,4,125,4,1.051507851005298,1.051507851005298,0.24833867913908403,0.734442902366207,-0.5833966304286297,1.313838323573962,0.31708898626150894,0.9202139921998619,-0.5727941231423039,1.5654006555467528,0.42869085556606734,1.0979990960325483,-0.3404291432240214
148,6,4,125,5,1.047535798896688,1.047535798896688,0.24732956115289917,0.7317936272501357,-0.5833966304286293,1.3279869282098038,0.3196925640935393,0.9284018773468431,-0.5727941231423039,1.5638620182067,0.428184304472609,1.0969851517504878,-0.34042914322402085
148,6,4,125,6,1.0288653202541194,1.0288653202541194,0.24231309407892332,0.7198896809923285,-0.5856463704420426,1.3013182987994276,0.31246317806458723,0.9120397534931876,-0.5727941231423048,1.5638620182067,0.428184304472609,1.0969851517504878,-0.34042914322402085
148,6,4,125,7,1.0186374201260384,1.0186374201260384,0.23922489551988702,0.7121782584443428,-0.5856463704420427,1.281869572725523,0.3068152291898847,0.8987379297260873,-0.5727941231423044,1.5291978740006358,0.4168858013369583,1.0757548939566035,-0.34042914322402085
148,6,4,125,8,1.0362934225836649,1.0362934225836649,0.24461095232392083,0.724028145257997,-0.586093574893707,1.288501427260446,0.3097924647846546,0.9031065457560966,-0.5727941231423046,1.5231016511181623,0.4149423740056053,1.071720942990079,-0.34042914322402085
148,6,4,130,3,1.0170578832682244,1.0170578832682244,0.24116886325520026,0.7135153352369259,-0.5860935748937077,1.3277166254863364,0.32074935129332505,0.9280079961696587,-0.5727941231423046,1.5508240418087174,0.4256932080512976,1.0884979737231377,-0.34306861829678015
148,6,4,130,4,0.9815631003251983,0.9815631003251983,0.23127168245976826,0.690041137028853,-0.5859817818244148,1.2803959331718129,0.3076757172815141,0.898345546869449,-0.572794123142305,1.5114460811887753,0.4129524450896158,1.06461842935902,-0.3430686182967808
148,6,4,130,5,0.9863959287243781,0.9863959287243781,0.23243003663886275,0.6927900530250637,-0.5859817818244144,1.2592497449646776,0.30215236598806383,0.8846111605989995,-0.5727941231423043,1.5097400844097228,0.41232352959661656,1.0634161413170224,-0.34306861829678015
148,6,4,130,6,1.0057801404733007,1.0057801404733007,0.23810172616487946,0.705518865541249,-0.5859817818244146,1.2778682840288667,0.30800904584680566,0.8969808059529996,-0.5727941231423046,1.5375911341089417,0.4226191432958235,1.0817533996291908,-0.3440757207523273
148,6,4,130,7,1.0037866345339512,1.0037866345339512,0.23821006458601413,0.7043175915253901,-0.5859817818244142,1.2835773876039451,0.3102689181376075,0.900273018335881,-0.5727941231423052,1.5361908386513143,0.4221704596001621,1.080857296552774,-0.34407572075232806
148,6,4,130,8,1.0059424899569207,1.0059424899569207,0.23902054068738576,0.7054714576204032,-0.5859817818244142,1.2882924981911132,0.3120273820824939,0.9033166388700097,-0.5727941231423046,1.5318019007241148,0.4211311342410988,1.0782183376212824,-0.34407572075232773
148,6,4,135,3,1.0027755228269344,1.0027755228269344,0.2411532747357803,0.7054360016974619,-0.587274760620266,1.2645870280389837,0.3058132137868499,0.8887897374756719,-0.5749213815342655,1.5051744906722333,0.41203003993655574,1.0610112383751586,-0.34499804555913005
148,6,4,135,4,0.9917329007353933,0.9917329007353933,0.23855760859877284,0.6986642844689909,-0.5872747606202675,1.2726775238446455,0.308593988752218,0.8934763545794958,-0.5749213815342658,1.5333269769746882,0.4224677770956544,1.0795779683800462,-0.3449980455591306
148,6,4,135,5,1.0106969900912686,1.0106969900912686,0.24425491077101902,0.7107500232292826,-0.5872747606202671,1.2491593288466698,0.3017221816599083,0.8781257176377667,-0.5749213815342655,1.5330931102468086,0.42238280516142224,1.0794154464495063,-0.3449980455591303
148,6,4,135,6,1.0138368841834662,1.0138368841834662,0.24527586820360092,0.7126136077432268,-0.587274760620268,1.2759711733772454,0.3100693826837855,0.8956923215047708,-0.5749213815342655,1.5746573474834205,0.4379402547362776,1.106533362099966,-0.3449980455591303
148,6,4,135,7,1.0212647241503412,1.0212647241503412,0.24765792219911686,0.7176367130037197,-0.5896433198894546,1.2678526245217565,0.3077009186706132,0.8900433738856633,-0.5749213815342654,1.576875708484777,0.4387635808115884,1.107808787367417,-0.3449980455591303
148,6,4,135,8,1.0266858170055908,1.0266858170055908,0.24983209123148442,0.7217162332899298,-0.5896433198894545,1.2776161889849118,0.311309764517981,0.8965009721754766,-0.5749213815342655,1.5747879722932154,0.4389803252068607,1.107155088775398,-0.3449980455591304
